t,pos,vel
4.999747034162283e-07,24.075180053710938,-0.002814446808770299
0.001432958000805229,24.075149536132812,-0.006239414680749178
0.0037722909764852375,24.075164794921875,0.0008604815229773521
0.005572750000283122,24.075225830078125,0.010633423924446106
0.007285624975338578,24.075149536132812,-0.006998480763286352
0.009299832978285849,24.0751953125,0.00445990776643157
0.012827999977162108,24.0751953125,0.00444562453776598
0.014606874989112839,24.075210571289062,0.0051699974574148655
0.016577582980971783,24.07525634765625,0.012345393188297749
0.018558957992354408,24.07525634765625,0.008160342462360859
0.02120299998205155,24.075164794921875,-0.01526451762765646
0.02359208298730664,24.075164794921875,-0.008163603022694588
0.025463790982030332,24.075210571289062,0.0025612295139580965
0.02760329097509384,24.0751953125,0.0013583580730482936
0.029714707983657718,24.075241088867188,0.008194011636078358
0.03177274999325164,24.075225830078125,0.003221329068765044
0.03353566597797908,24.075210571289062,-0.002482869429513812
0.03796583297662437,24.0751953125,-0.006042508874088526
0.03946629099664278,24.075271606445312,0.013067726977169514
0.04085774999111891,24.075271606445312,0.013802303932607174
0.04221912499633618,24.075210571289062,-0.0029409623239189386
0.04363104098592885,24.075210571289062,-0.0010024947114288807
0.045312374975765124,24.075241088867188,0.008163400925695896
0.04740441599278711,24.075180053710938,-0.009014490991830826
0.04893120800261386,24.0751953125,-0.003111344063654542
0.050387625000439584,24.075180053710938,-0.006359811406582594
0.052638041001046076,24.07513427734375,-0.012004838325083256
0.0542842079885304,24.0751953125,0.0071094827726483345
0.056287707993760705,24.075210571289062,0.011190472170710564
0.05857270798878744,24.075225830078125,0.01020287349820137
0.06020770798204467,24.075241088867188,0.011859753169119358
0.061503165983594954,24.075241088867188,0.00828889012336731
0.06281416598358192,24.0751953125,-0.0012473551323637366
0.06428179098293185,24.075180053710938,-0.0030287052504718304
0.0661329579888843,24.0751953125,-0.0014320192858576775
0.06728604098316282,24.0751953125,-0.0006056185229681432
0.0694518749951385,24.075286865234375,0.02006559632718563
0.07103633298538625,24.075271606445312,0.009349946863949299
0.07223679099115543,24.075210571289062,-0.0028552634175866842
0.07342904098914005,24.075225830078125,-0.00123613141477108
0.07467529099085368,24.075225830078125,-0.0039632502011954784
0.07635537500027567,24.075164794921875,-0.012685341760516167
0.07821941599831916,24.075180053710938,-0.005728281103074551
0.07936495798639953,24.075225830078125,0.006684037856757641
0.08133333298610523,24.075241088867188,0.006190241314470768
0.08322295799735002,24.075210571289062,-0.0020462097600102425
0.08432704099686816,24.07525634765625,0.007124789524823427
0.08553241597837768,24.075241088867188,0.000583988381549716
0.08695512497797608,24.075225830078125,-0.0022023054771125317
0.08827733297948726,24.075210571289062,-0.005205909721553326
0.08954420799273066,24.0751953125,-0.006710775196552277
0.09134033299051225,24.075210571289062,-0.001211644965223968
0.09345808299258351,24.075164794921875,-0.006691391579806805
0.09488370799226686,24.075210571289062,0.0048424978740513325
0.09598391599138267,24.075241088867188,0.007932825945317745
0.09725595798227005,24.075225830078125,0.0026918197982013226
0.09848145800060593,24.0751953125,0.00021670173737220466
0.10016329097561538,24.075210571289062,0.0036947219632565975
0.1012652909848839,24.075210571289062,0.0030835927464067936
0.10237029098789208,24.075241088867188,0.005568914581090212
0.10349833298823796,24.075210571289062,-0.002581835724413395
0.10478945798240602,24.075180053710938,-0.0059435488656163216
0.10587079098331742,24.075180053710938,-0.005724197253584862
0.10705941598280333,24.075225830078125,0.008430703543126583
0.10813245800090954,24.0751953125,-0.0004913530428893864
0.10925579100148752,24.07513427734375,-0.01339237205684185
0.1103908329969272,24.07525634765625,0.016626344993710518
0.11159374998533167,24.075241088867188,0.008706169202923775
0.11274508299538866,24.07525634765625,0.013126898556947708
0.11404662497807294,24.07525634765625,0.007039087824523449
0.1152777909883298,24.075225830078125,-0.0027236512396484613
0.11649704098817892,24.075225830078125,-0.0019125553080812097
0.1178088329907041,24.075241088867188,0.004045684356242418
0.11896179098403081,24.0751953125,-0.007171927019953728
0.12014687497867271,24.0751953125,-0.006836266722530127
0.12123170797713101,24.075164794921875,-0.014382009394466877
0.12226633299724199,24.0751953125,-0.0038887730333954096
0.12344204098917544,24.0751953125,-0.0024553248658776283
0.12455424998188391,24.075225830078125,0.0056780800223350525
0.12561524999910034,24.075241088867188,0.005580137483775616
0.12670283298939466,24.075210571289062,-0.0017105437582358718
0.1278059159812983,24.075225830078125,0.0005135929677635431
0.12885445798747241,24.075241088867188,0.005478112958371639
0.1300947499985341,24.075241088867188,0.0043282946571707726
0.13125454098917544,24.075225830078125,-0.0026481514796614647
0.1323610830004327,24.075286865234375,0.011380240321159363
0.13336004098528065,24.0751953125,-0.008820640854537487
0.13454862497746944,24.075164794921875,-0.014685017056763172
0.13575924999895506,24.075164794921875,-0.009440949186682701
0.1368626659968868,24.075180053710938,-0.0038683637976646423
0.13795324999955483,24.075225830078125,0.005744399968534708
0.13915816598455422,24.075180053710938,-0.004530503414571285
0.14020245798747055,24.075210571289062,0.004575197584927082
0.1413305829919409,24.075225830078125,0.009758049622178078
0.1425809579959605,24.075241088867188,0.010207979939877987
