torque_Nm,accel_rev_s2,J_kg_m2
0.0013000000000000002,12.789074119505052,1.617798318205941e-05
0.0016900000000000003,28.68073103034165,9.378138009828096e-06
0.0021970000000000006,23.685972511326067,1.4762467946194459e-05
0.0028561000000000007,28.62082702781075,1.588222564369177e-05
0.003712930000000001,44.00390760836981,1.3429061075971183e-05
0.004826809000000001,25.79412150107349,2.9782387110120316e-05
0.006274851700000002,48.210534375713785,2.0714843304592537e-05
0.008157307210000003,87.83419810558303,1.4780982724178083e-05
0.010604499373000004,134.48541585794115,1.2549751089818236e-05
