torque_Nm,t_s,velocity_rev_s
0.013785849184900006,0.08803820610046387,11.524943351745605
0.01792160394037001,0.0,-0.00582624739035964
0.01792160394037001,0.0031280517578125,-0.011062154546380043
0.01792160394037001,0.007625102996826172,-0.021097296848893166
0.01792160394037001,0.011391162872314453,-0.04337131604552269
0.01792160394037001,0.01429605484008789,0.04547584056854248
0.01792160394037001,0.01735997200012207,0.9499571323394775
0.01792160394037001,0.022449970245361328,1.7905378341674805
0.01792160394037001,0.025471925735473633,2.611905813217163
0.01792160394037001,0.030451059341430664,3.829965591430664
0.01792160394037001,0.03345799446105957,4.493443489074707
0.01792160394037001,0.036286115646362305,5.488494873046875
0.01792160394037001,0.040531158447265625,6.2674336433410645
0.01792160394037001,0.04344487190246582,7.288473129272461
0.01792160394037001,0.04861187934875488,8.495319366455078
0.01792160394037001,0.05271005630493164,9.415420532226562
0.01792160394037001,0.05715608596801758,10.398158073425293
0.01792160394037001,0.06045889854431152,11.097087860107422
0.01792160394037001,0.06333208084106445,11.895458221435547
0.01792160394037001,0.06761908531188965,13.057299613952637
0.01792160394037001,0.0721890926361084,13.77308177947998
0.01792160394037001,0.0760030746459961,14.496354103088379
0.01792160394037001,0.07996296882629395,15.37678050994873
0.01792160394037001,0.08786916732788086,16.66149139404297
0.01792160394037001,0.09113001823425293,17.144142150878906
0.01792160394037001,0.09418201446533203,17.889081954956055
0.01792160394037001,0.0969078540802002,18.761009216308594
0.01792160394037001,0.09986305236816406,19.433189392089844
0.01792160394037001,0.10247802734375,20.155805587768555
0.01792160394037001,0.10502099990844727,20.78835105895996
0.01792160394037001,0.10745000839233398,21.59006118774414
