torque_Nm,accel_rev_s2,J_kg_m2
0.006274851700000002,42.85046321200167,2.3306017960241604e-05
0.008157307210000003,92.28297483406098,1.4068421256739479e-05
0.010604499373000004,134.8867434588844,1.2512411901635914e-05
0.013785849184900006,167.79846249624796,1.3075721969414783e-05
0.01792160394037001,245.7458933126651,1.16067528811806e-05
