accel,ratio,slip,wm,peak_tau
13.0,4.285292044515825,0.0,8.90971728674201,0.16608354449272156
18.2,4.2957802287018625,0.002447484110087661,10.019679643891074,0.1846397966146469
25.48,4.323602294421751,0.008939939100522709,9.821322562187676,0.18441525101661682
