kd,t,v
0.07,2.500019036233425e-07,0.3117735981941223
0.07,0.0033483339939266443,0.3286727964878082
0.07,0.007300750003196299,0.3269791305065155
0.07,0.008781416981946677,0.29608604311943054
0.07,0.010193417023401707,0.31352412700653076
0.07,0.01171799999428913,0.2986123263835907
0.07,0.013674166984856129,0.3278648257255554
0.07,0.0157245000009425,-0.5306032299995422
0.07,0.018794875009916723,-1.202390432357788
0.07,0.022979291970841587,0.4167326092720032
0.07,0.024625167017802596,-0.05067906901240349
0.07,0.026564041967503726,-0.7400270104408264
0.07,0.02799741696799174,-0.4896545112133026
0.07,0.029750959016382694,0.4258781373500824
0.07,0.03147574997274205,0.3862232565879822
0.07,0.03348866698797792,-0.4711266756057739
0.07,0.03544483397854492,-0.3056589663028717
0.07,0.037453458993695676,0.48472607135772705
0.07,0.039863666985183954,0.3382433354854584
0.07,0.04171349998796359,-0.4466487765312195
0.07,0.04374016699148342,-0.16924375295639038
0.07,0.045549499976914376,0.5641299486160278
0.07,0.04769645899068564,0.3365619480609894
0.07,0.049152249994222075,-0.47160807251930237
0.07,0.05180758400820196,-0.1528095155954361
0.07,0.05398937501013279,0.5701413750648499
0.07,0.055774791981093585,0.9081084728240967
0.07,0.05770312499953434,0.6447175145149231
0.07,0.05952512501971796,0.7365970015525818
0.07,0.06083745899377391,0.7495254278182983
0.07,0.06200362497474998,0.47856834530830383
0.07,0.06323095900006592,0.41121169924736023
0.07,0.0643745000124909,0.3991442620754242
0.07,0.0654584169969894,0.42334863543510437
0.07,0.06660979200387374,0.5367796421051025
0.07,0.0677590420236811,0.4354325532913208
0.07,0.06903454201528803,0.3929291367530823
0.07,0.07013829197967425,0.17415963113307953
0.07,0.07127933402080089,0.19215266406536102
0.07,0.07242866698652506,0.1337047964334488
0.07,0.07348108402220532,0.2674142122268677
0.07,0.07453699997859076,0.27578431367874146
0.07,0.07570979197043926,0.278996080160141
0.07,0.07686416700016707,0.20745638012886047
0.07,0.07805841701338068,0.12533877789974213
0.07,0.07913249998819083,0.12794654071331024
0.07,0.08018749998882413,0.04357621446251869
0.07,0.08135587500873953,0.0970575362443924
0.07,0.08247066696640104,0.18335817754268646
0.07,0.08365412498824298,0.22217655181884766
0.07,0.0853425840032287,0.1345781832933426
0.07,0.08640229201409966,0.07384495437145233
0.07,0.08740645897341892,-0.024498645216226578
0.07,0.08841983397724107,-0.019732056185603142
0.07,0.08945266698719934,0.0915931761264801
0.07,0.09047187498072162,0.05341148003935814
0.07,0.09157733398023993,0.15579117834568024
0.07,0.09276087500620633,0.07734239846467972
0.07,0.09390229202108458,0.09144631028175354
0.07,0.09532041702186689,-0.013194253668189049
0.07,0.09645108401309699,0.07632217556238174
0.07,0.09750966698629782,0.0236284788697958
0.07,0.09875000000465661,0.05700279027223587
0.07,0.09982437500730157,0.019882135093212128
0.07,0.10094004200072959,0.09389082342386246
