kd,t,v
0.02,2.4994369596242905e-07,0.25684455037117004
0.02,0.0027561249444261193,0.2650676369667053
0.02,0.004607415990903974,0.26635316014289856
0.02,0.007616457995027304,0.2851256728172302
0.02,0.011362332967109978,0.26478609442710876
0.02,0.01418941596057266,0.26430052518844604
0.02,0.01751758297905326,-1.3191955089569092
0.02,0.020177707949187607,-1.7885090112686157
0.02,0.02212737494846806,-0.7150219082832336
0.02,0.027361499960534275,0.4854980707168579
0.02,0.029453582945279777,0.0296111349016428
0.02,0.031171957962214947,-0.22606267035007477
0.02,0.039947165991179645,-0.05371437221765518
0.02,0.04624874994624406,0.07367364317178726
0.02,0.04832683299900964,0.11372446268796921
0.02,0.04996474995277822,0.9104146957397461
0.02,0.05192783294478431,1.5263293981552124
0.02,0.05320733296684921,2.1262669563293457
0.02,0.05459708295529708,2.175675868988037
0.02,0.05597333295736462,1.0206093788146973
0.02,0.05827270797453821,-0.2790338099002838
0.02,0.05985112499911338,-0.5129600167274475
0.02,0.0609213329735212,-0.6124585270881653
0.02,0.062100499984808266,-0.22941313683986664
0.02,0.06408079096581787,0.29346737265586853
0.02,0.06593020795844495,0.4095143675804138
0.02,0.06725587497930974,0.4107428193092346
0.02,0.06905887497123331,0.167328342795372
0.02,0.07050895795691758,0.003807275090366602
0.02,0.07159566599875689,-0.12547023594379425
0.02,0.07265399995958433,-0.25899598002433777
0.02,0.07395933294901624,-0.18642379343509674
0.02,0.07506333297351375,-0.07397223263978958
0.02,0.07630004099337384,0.06267551332712173
0.02,0.07743699999991804,0.12984445691108704
0.02,0.0786264159833081,0.12211911380290985
0.02,0.07976799999596551,0.1682627946138382
0.02,0.08092512498842552,0.08430053293704987
0.02,0.08194691594690084,0.03152518719434738
0.02,0.08296654099831358,0.007308605592697859
0.02,0.08407429099315777,-0.057950444519519806
0.02,0.08520999999018386,-0.05533045902848244
0.02,0.08636154094710946,-0.02731855772435665
0.02,0.08750724996207282,0.01744169555604458
0.02,0.08854245796101168,-0.0024082206655293703
0.02,0.0896991659537889,0.06754396110773087
0.02,0.09088604099815711,0.044506803154945374
0.02,0.09192608296871185,0.03488382697105408
0.02,0.09297079098178074,0.011924201622605324
0.02,0.0941888329689391,0.0031419184524565935
0.02,0.09534495795378461,-0.03691703826189041
0.02,0.09647858300013468,-0.002453111344948411
0.02,0.09757312497822568,-0.03383181244134903
0.02,0.09868354100035504,-0.021025676280260086
0.02,0.0998054999508895,-0.01039879396557808
0.02,0.10090333299012855,0.018066085875034332
0.02,0.10195679095340893,0.026419857516884804
0.02,0.10311174998059869,0.02741154097020626
0.02,0.10441333299968392,0.002276747254654765
0.02,0.10548454098170623,-0.014402247965335846
0.02,0.10657558299135417,0.0018523198086768389
0.02,0.10770004097139463,-0.04321401193737984
0.02,0.10885941598098725,-0.043058931827545166
0.02,0.10989991598762572,0.038613852113485336
0.02,0.11105766595574096,-0.01302286610007286
0.02,0.11233583296416327,-0.017022233456373215
0.02,0.11390279099578038,0.029839731752872467
0.02,0.11496574996272102,0.006080229301005602
0.02,0.11597545800032094,0.0025869065430015326
0.02,0.11712337494827807,-0.014830739237368107
0.02,0.11840962496353313,-0.019556518644094467
0.02,0.11960441595874727,0.011581407859921455
0.02,0.12072020798223093,-0.02101343497633934
0.02,0.12181741598760709,0.001774790696799755
0.02,0.12290641595609486,0.005190580617636442
0.02,0.12395349994767457,-0.017650695517659187
0.02,0.12495662498986349,0.042992763221263885
0.02,0.12600608298089355,-0.03148116171360016
0.02,0.12703487498220056,0.02408963069319725
0.02,0.1282251249649562,0.03072531335055828
0.02,0.12942424998618662,0.005606845021247864
0.02,0.1307054579956457,-0.00830523669719696
0.02,0.13180679094512016,-0.0184668879956007
0.02,0.1328815829474479,0.005778249818831682
