kd,t,v
0.04,4.0978193283081055e-08,0.37791791558265686
0.04,0.0011529159964993596,0.3977351188659668
0.04,0.0022385409683920443,0.37322065234184265
0.04,0.0032572500058449805,0.4072399139404297
0.04,0.005571332992985845,0.3735635578632355
0.04,0.006609957956243306,0.3618389964103699
0.04,0.00762070796918124,0.38177868723869324
0.04,0.008649082970805466,0.39422571659088135
0.04,0.009696415974758565,0.39413586258888245
0.04,0.010678332997485995,0.37560006976127625
0.04,0.011630374996457249,0.394425630569458
0.04,0.012617915985174477,0.3672626316547394
0.04,0.013589375012088567,0.35936588048934937
0.04,0.014652915997430682,0.2264767587184906
0.04,0.015690832980908453,-0.35903868079185486
0.04,0.016804165963549167,-0.7125990390777588
0.04,0.017959457996767014,-1.4100803136825562
0.04,0.019200457958504558,-1.147688865661621
0.04,0.020378790970426053,-0.7046040296554565
0.04,0.021634832955896854,-0.004727107007056475
0.04,0.022743332956451923,0.3709685206413269
0.04,0.02381558297201991,0.45929741859436035
0.04,0.02520841598743573,0.12152235954999924
0.04,0.026432207960169762,-0.20604208111763
0.04,0.027649457973893732,-0.40243956446647644
0.04,0.028745582967530936,-0.23251543939113617
0.04,0.029975582961924374,0.0620705671608448
0.04,0.03112983296159655,0.3462215065956116
0.04,0.03256099997088313,0.4876236617565155
0.04,0.033678040956147015,0.2974170744419098
0.04,0.03512587497243658,0.11912291496992111
0.04,0.03631374996621162,-0.06634567677974701
0.04,0.03737724997336045,-0.032273512333631516
0.04,0.03849662496941164,0.016988074406981468
0.04,0.039653707994148135,0.24258093535900116
0.04,0.04075966600794345,0.313492089509964
0.04,0.041771165968384594,0.36615729331970215
0.04,0.04298229096457362,0.2658466696739197
0.04,0.04419012495782226,0.13907088339328766
0.04,0.04530699999304488,0.04113536328077316
0.04,0.046474415983539075,0.023383069783449173
0.04,0.04799920797813684,0.15490509569644928
0.04,0.04935391596518457,0.21305914223194122
0.04,0.05065383296459913,0.24421343207359314
0.04,0.05270095798186958,0.13660600781440735
0.04,0.054421332955826074,0.051125675439834595
0.04,0.056233499955851585,0.06415218859910965
0.04,0.05786841601366177,0.15769656002521515
0.04,0.059206832956988364,0.09869775176048279
0.04,0.061910790973342955,0.21801356971263885
0.04,0.06442312500439584,0.9481143951416016
0.04,0.0657694159890525,1.761287808418274
0.04,0.06711987499147654,1.6761623620986938
0.04,0.06842249998589978,1.2783478498458862
0.04,0.07067054096842185,-0.02870618924498558
0.04,0.07222808297956362,-0.23185761272907257
0.04,0.07362120796460658,0.23013044893741608
0.04,0.07517262495821342,0.6528962850570679
0.04,0.07657804095651954,0.7436940670013428
0.04,0.07844083296367899,-0.18017594516277313
0.04,0.08331812499091029,0.09067501872777939
0.04,0.08529274997999892,0.3091750741004944
0.04,0.08669441600795835,0.338549941778183
0.04,0.08853254100540653,0.12150678783655167
0.04,0.09012562496354803,-0.027779776602983475
0.04,0.09148408297915012,-0.06751225888729095
0.04,0.09282483300194144,-0.024963896721601486
0.04,0.09438066597795114,0.05634159594774246
0.04,0.0961995410034433,0.09398464858531952
0.04,0.09777312498772517,0.13787157833576202
0.04,0.09915208298480138,0.025248590856790543
0.04,0.10051058296812698,0.013678994961082935
0.04,0.10184062499320135,-0.00760334637016058
0.04,0.10321779100922868,0.03727933391928673
0.04,0.10528154100757092,0.05514589697122574
0.04,0.1066736250068061,0.04813884198665619
0.04,0.10819424997316673,0.05985942855477333
0.04,0.1095434160088189,-0.02695539779961109
0.04,0.11086199997225776,0.04750220850110054
0.04,0.11264949996257201,0.022473517805337906
0.04,0.1142407080042176,0.03845057636499405
0.04,0.1156399580067955,0.03700590133666992
0.04,0.11709504097234458,0.024775195866823196
0.04,0.11854420800227672,0.0001097174099413678
0.04,0.11988549999659881,0.012226165272295475
0.04,0.12142166600096971,0.017209051176905632
0.04,0.12302120798267424,0.033622775226831436
0.04,0.1251594999921508,0.05097514018416405
0.04,0.12654095800826326,0.031655751168727875
0.04,0.12810679100221023,0.009279699996113777
0.04,0.12964666599873453,-0.006105624604970217
0.04,0.1311800829716958,0.03559797629714012
0.04,0.13259733299491927,0.02648921310901642
0.04,0.13398099999176338,0.052644260227680206
0.04,0.1353957499959506,0.013491270132362843
0.04,0.13679083297029138,0.005933286622166634
0.04,0.13848770799813792,0.06070828065276146
0.04,0.13987299997825176,0.0008810144499875605
0.04,0.14125458296621218,0.004908946808427572
0.04,0.14266712497919798,0.00760647701099515
0.04,0.14429458300583065,0.01813950389623642
0.04,0.14584274997469038,-0.005526131018996239
0.04,0.1480172500014305,0.017323307693004608
0.04,0.14997033297549933,-0.010615124367177486
0.04,0.15151604096172377,-0.004126356448978186
0.04,0.15295112499734387,0.02064930833876133
0.04,0.15774170798249543,0.01366265770047903
0.04,0.15942766598891467,0.00304393726401031
0.04,0.16160808299900964,0.004133571870625019
0.04,0.16604191600345075,-0.022943779826164246
0.04,0.1673880409798585,-0.01883830316364765
0.04,0.1688327500014566,0.01566643826663494
0.04,0.17038349999347702,0.023020384833216667
0.04,0.17193483299342915,0.01610719971358776
0.04,0.17334174999268726,-0.011786340735852718
0.04,0.17491608299314976,0.04383750632405281
0.04,0.17636083299294114,-0.013067768886685371
0.04,0.1779817909700796,0.02356724627315998
0.04,0.18489129096269608,-0.02176026813685894
0.04,0.18966462498065084,0.0008034953498281538
0.04,0.19072183297248557,0.02675856091082096
0.04,0.19195737497648224,-0.023653864860534668
0.04,0.19318966596620157,0.044531263411045074
0.04,0.194640250003431,0.01649080403149128
0.04,0.19568487501237541,0.022004222497344017
0.04,0.19677829096326604,0.017094794660806656
0.04,0.19800099998246878,-0.0073870401829481125
0.04,0.19912775000557303,-0.027412444353103638
0.04,0.20059758296702057,0.014364609494805336
0.04,0.20163970795692876,0.03737729415297508
0.04,0.20306379097746685,0.004117255099117756
0.04,0.2046334159676917,0.0015135862631723285
0.04,0.20571541599929333,0.018645569682121277
0.04,0.20681520795915276,0.03663863614201546
0.04,0.20853945799171925,-0.004583406262099743
0.04,0.20966366596985608,0.020282039418816566
0.04,0.2108008330105804,-0.02535562962293625
0.04,0.2126439159619622,0.005419091321527958
0.04,0.21367345796898007,-0.0038039395585656166
0.04,0.21480020799208432,0.017535541206598282
0.04,0.2164542909595184,0.05022015422582626
0.04,0.21776145795593038,-0.020009536296129227
0.04,0.2193696249742061,0.016364295035600662
0.04,0.22062112495768815,-0.015389860607683659
0.04,0.22166770795593038,0.057100702077150345
0.04,0.2227819580002688,0.0008443069527857006
0.04,0.2246996249887161,0.004623299930244684
0.04,0.22618837497429922,0.0209554061293602
0.04,0.2276585409999825,0.0003668317513074726
0.04,0.22971654101274908,-0.011190513148903847
0.04,0.23170104098971933,0.01428708154708147
0.04,0.23335116601083428,-0.006374953780323267
0.04,0.23470662499312311,-0.014300228096544743
0.04,0.23620491597102955,0.011038615368306637
0.04,0.23767091595800593,-0.001510415691882372
0.04,0.23924716596957296,0.0007667767931707203
0.04,0.24041099997702986,0.03536129742860794
0.04,0.242025040963199,0.002562407637014985
0.04,0.24638420797418803,0.013666770420968533
0.04,0.24782379099633545,0.031235413625836372
0.04,0.24976999999489635,-0.02964882180094719
0.04,0.25218704098369926,0.015425666235387325
0.04,0.2577490829862654,-0.034582749009132385
0.04,0.2608929160051048,0.013850396499037743
0.04,0.2628647079691291,-0.0024653873406350613
0.04,0.26478829100960866,-0.019968736916780472
0.04,0.26602724997792393,0.012972981669008732
0.04,0.2671525409677997,-0.0338277742266655
