t,vel,vel_ref,torque
1.0083953384310007e-05,0.00707883108407259,0.0,0.0
0.0016444589709863067,-0.007361740805208683,0.0,0.0
0.0028633749461732805,-0.01299248542636633,0.0,0.0
0.003974958963226527,-0.011248883791267872,0.0,0.0
0.006470291991718113,0.0004115139308851212,0.0,0.0
0.007574958959594369,0.005043432582169771,0.0,0.0
0.008960916951764375,-0.0010770270600914955,0.0,0.0
0.010089999996125698,-0.00742194103077054,0.0,0.0
0.011179541994351894,-0.0005893490160815418,0.0,0.0
0.012471374997403473,-0.0013647377490997314,0.0,0.0
0.013437624962534755,0.014054249972105026,0.0,0.0
0.014467333967331797,-0.0029308150988072157,0.0,-0.0006981865735724568
0.015566249960102141,-0.002989988774061203,0.0,0.0003556410374585539
0.017099249991588295,0.010414010845124722,0.0,0.0003488491929601878
0.018264624988660216,0.015341798774898052,0.0,0.0
0.019345749984495342,0.01480310969054699,0.0,0.0010458334581926465
0.02044899994507432,0.014380726963281631,0.0,0.0017559487605467439
0.021472666994668543,0.01818522810935974,0.0,0.0
0.02261862496379763,0.019665608182549477,0.0,0.0003482470056042075
0.023838166962377727,0.01642020046710968,0.0,4.006531071354402e-06
0.024949541955720633,0.0050138444639742374,0.0,0.0003483850450720638
0.026138416957110167,-0.0026839161291718483,0.0,0.0010455495212227106
0.027317791944369674,0.00616978295147419,0.0,0.0010524904355406761
0.028479916974902153,-0.022776655852794647,0.0,0.001752290758304298
0.029498749994672835,-0.025787407532334328,0.0,0.000704601698089391
0.030552583979442716,-0.002394174225628376,0.0,0.0010520475916564465
0.031831541971769184,0.007539966609328985,0.0,0.0007004078361205757
0.03299712494481355,0.021394914016127586,0.0,0.0003482102183625102
0.034092791960574687,0.02892840839922428,0.0,-0.0003570057451725006
0.03529541695024818,0.01527649350464344,0.0,0.0003655671316664666
0.03695941698970273,-0.005325344391167164,0.0,3.7011095628258772e-06
0.038080458994954824,0.00795928668230772,0.0,0.0017531031044200063
0.039172458986286074,-0.009890948422253132,0.0,0.0017527547897771
0.040234874992165715,-0.013765845447778702,0.0,0.001400815206579864
0.041401958966162056,-0.01303228922188282,0.0,0.0017462720861658454
0.04246045899344608,-0.01623382605612278,0.0,0.001755253178998828
0.04357466695364565,-0.006749610882252455,0.0,0.001400819281116128
0.04463679197942838,0.00986204482614994,0.0,0.0007040911004878581
0.04592633398715407,0.014769434928894043,0.0,0.001400790293700993
0.04711887496523559,0.01861780695617199,0.0,0.00035238679265603423
0.04821508395252749,0.009332544170320034,0.0,0.0007003923528827727
0.04937849997077137,0.010724159888923168,0.0,-6.1116537178329544e-12
0.050423291977494955,0.012897283770143986,0.0,0.0007049915730021894
0.05147266696440056,6.870308425277472e-05,0.0,1.5339732956087815e-11
0.05258470895932987,-0.017519326880574226,0.0,0.001045563374646008
0.05382745899260044,-0.010372498072683811,0.0,0.001052374136634171
0.05500145896803588,-0.006010941695421934,0.0,0.0010488032130524516
0.05625954194692895,0.0027162472251802683,0.0,0.0013968785060569644
0.05746537499362603,0.0008491962216794491,0.0,0.001060327747836709
0.05858116695890203,0.011379161849617958,0.0,0.0003480013692751527
0.05976449995068833,0.013912435621023178,0.0,0.0007003842620179057
0.06121670897118747,0.00024521289742551744,0.0,0.0003481396706774831
0.06249924999428913,0.0024693517480045557,0.0,0.0013965364778414369
0.06367991695879027,0.0065125892870128155,0.0,0.0010528229176998138
0.06489312497433275,-0.009167579002678394,0.0,0.0010486929677426815
0.06612854194827378,0.0067380634136497974,0.0,0.000347958120983094
0.06748358398908749,-0.0038990280590951443,0.0,0.0010566621785983443
0.06877216696739197,0.01629369519650936,0.0,4.898301085631829e-06
0.06994741695234552,0.0030702827498316765,0.0,0.0010483345249667764
0.07101795898051932,0.0015715410700067878,0.0,0.0006959618767723441
0.07215399999404326,0.008215387351810932,0.0,4.7239668674592394e-06
0.07324141694698483,0.016502849757671356,0.0,1.055661414284259e-05
0.07445174996973947,0.003190669696778059,0.0,0.00035262107849121094
0.07547454198356718,0.0031049689278006554,0.0,0.0017484768759459257
0.07689024996943772,-0.004193875472992659,0.0,0.0010482703801244497
0.07804649998433888,0.0039201462641358376,0.0,0.0017583349253982306
0.07916237495373935,0.005450516473501921,0.0,0.001063183299265802
0.08026195899583399,0.011844402179121971,0.0,0.00032595935044810176
0.08134979195892811,0.0037722133565694094,0.0,0.001047987607307732
0.0824787089950405,0.0028611321467906237,0.0,0.0007003718055784702
0.08359629195183516,-0.004988641943782568,0.0,0.0010529626160860062
0.08483437495306134,-0.004656041972339153,0.0,0.001758146332576871
0.08621124998899177,0.0044088480062782764,0.0,0.001053163781762123
0.08759304200066254,0.01094148587435484,0.0,0.0017591221258044243
0.08887404197594151,-6.391324859578162e-05,0.0,0.002111253794282675
0.08999612496700138,0.008810191415250301,0.0,0.0010423462372273207
0.09137687494512647,0.021969333291053772,0.0,0.0007003490463830531
0.09243529196828604,0.016483468934893608,0.0,0.0017355873715132475
0.0935019999742508,-0.001813634647987783,0.0,0.0017591025680303574
