4800,0,0,0.000000,0.000000,0.000000,0
4818,0,0,0.000000,0.000000,0.000000,0
4836,0,0,0.000000,0.000000,0.000000,0
4854,0,0,0.000000,0.000000,0.000000,0
4872,0,0,0.000000,0.000000,0.000000,0
4890,0,0,0.000000,0.000000,0.000000,0
4910,0,0,0.000000,0.000000,0.000000,0
4929,0,0,0.000000,0.000000,0.000000,0
4947,0,0,0.000000,0.000000,0.000000,0
4965,0,0,0.000000,0.000000,0.000000,0
4983,0,0,0.000000,0.000000,0.000000,0
5001,0,0,0.000000,0.000000,0.000000,0
5019,0,0,0.000000,0.000000,0.000000,0
5037,0,0,0.000000,0.000000,0.000000,0
5055,0,0,0.000000,0.000000,0.000000,0
5073,0,0,0.000000,0.000000,0.000000,0
5091,0,0,0.000000,0.000000,0.000000,0
5110,0,0,0.000000,0.000000,0.000000,0
5128,0,0,0.000000,0.000000,0.000000,0
5148,0,0,0.000000,0.000000,0.000000,0
5166,0,0,0.000000,0.000000,0.000000,0
5184,0,0,0.000000,0.000000,0.000000,0
5202,0,0,0.000000,0.000000,0.000000,0
5221,0,0,0.000000,0.000000,0.000000,0
5239,0,0,0.000000,0.000000,0.000000,0
5257,0,0,0.000000,0.000000,0.000000,0
5275,0,0,0.000000,0.000000,0.000000,0
5293,0,0,0.000000,0.000000,0.000000,0
5312,0,0,0.000000,0.000000,0.000000,0
5330,0,0,0.000000,0.000000,0.000000,0
5348,0,0,0.000000,0.000000,0.000000,0
5366,0,0,0.000000,0.000000,0.000000,0
5386,0,0,0.000000,0.000000,0.000000,0
5404,0,0,0.000000,0.000000,0.000000,0
5422,0,0,0.000000,0.000000,0.000000,0
5440,0,0,0.000000,0.000000,0.000000,0
5458,0,0,0.000000,0.000000,0.000000,0
5476,0,0,0.000000,0.000000,0.000000,0
5494,0,0,0.000000,0.000000,0.000000,0
5512,0,0,0.000000,0.000000,0.000000,0
5530,0,0,0.000000,0.000000,0.000000,0
5548,0,0,0.000000,0.000000,0.000000,0
5566,0,0,0.000000,0.000000,0.000000,0
5584,0,0,0.000000,0.000000,0.000000,0
5602,0,0,0.000000,0.000000,0.000000,0
5622,0,0,0.000000,0.000000,0.000000,0
5640,0,0,0.000000,0.000000,0.000000,0
5658,0,0,0.000000,0.000000,0.000000,0
5676,0,0,0.000000,0.000000,0.000000,0
5694,0,0,0.000000,0.000000,0.000000,0
5712,0,0,0.000000,0.000000,0.000000,0
5730,0,0,0.000000,0.000000,0.000000,0
5749,0,0,0.000000,0.000000,0.000000,0
5768,0,0,0.000000,0.000000,0.000000,0
5787,0,0,0.000000,0.000000,0.000000,0
5805,0,0,0.000000,0.000000,0.000000,0
5823,0,0,0.000000,0.000000,0.000000,0
5841,0,0,0.000000,0.000000,0.000000,0
5861,0,0,0.000000,0.000000,0.000000,0
5879,0,0,0.000000,0.000000,0.000000,0
5897,0,0,0.000000,0.000000,0.000000,0
5915,0,0,0.000000,0.000000,0.000000,0
5933,0,0,0.000000,0.000000,0.000000,0
5951,0,0,0.000000,0.000000,0.000000,0
5969,0,0,0.000000,0.000000,0.000000,0
5987,0,0,0.000000,0.000000,0.000000,0
6005,0,0,0.000000,0.000000,0.000000,0
6023,0,0,0.000000,0.000000,0.000000,0
6041,0,0,0.000000,0.000000,0.000000,0
6059,0,0,0.000000,0.000000,0.000000,0
6077,0,0,0.000000,0.000000,0.000000,0
6097,0,0,0.000000,0.000000,0.000000,0
6116,0,0,0.000000,0.000000,0.000000,0
6134,0,0,0.000000,0.000000,0.000000,0
6152,0,0,0.000000,0.000000,0.000000,0
6171,0,0,0.000000,0.000000,0.000000,0
6189,0,0,0.000000,0.000000,0.000000,0
6208,0,0,0.000000,0.000000,0.000000,0
6226,0,0,0.000000,0.000000,0.000000,0
6245,0,0,0.000000,0.000000,0.000000,0
6263,0,0,0.000000,0.000000,0.000000,0
6281,0,0,0.000000,0.000000,0.000000,0
6299,0,0,0.000000,0.000000,0.000000,0
6317,0,0,0.000000,0.000000,0.000000,0
6337,0,0,0.000000,0.000000,0.000000,0
6356,0,0,0.000000,0.000000,0.000000,0
6374,0,0,0.000000,0.000000,0.000000,0
6392,0,0,0.000000,0.000000,0.000000,0
6410,0,0,0.000000,0.000000,0.000000,0
6428,0,0,0.000000,0.000000,0.000000,0
6446,0,0,0.000000,0.000000,0.000000,0
6464,0,0,0.000000,0.000000,0.000000,0
6482,0,0,0.000000,0.000000,0.000000,0
6500,0,0,0.000000,0.000000,0.000000,0
6518,0,0,0.000000,0.000000,0.000000,0
6536,0,0,0.000000,0.000000,0.000000,0
6554,0,0,0.000000,0.000000,0.000000,0
6572,0,0,0.000000,0.000000,0.000000,0
6592,0,0,0.000000,0.000000,0.000000,0
6610,0,0,0.000000,0.000000,0.000000,0
6628,0,0,0.000000,0.000000,0.000000,0
6646,0,0,0.000000,0.000000,0.000000,0
6664,0,0,0.000000,0.000000,0.000000,0
6682,0,0,0.000000,0.000000,0.000000,0
6700,0,0,0.000000,0.000000,0.000000,0
6719,0,0,0.000000,0.000000,0.000000,0
6737,0,0,0.000000,0.000000,0.000000,0
6755,0,0,0.000000,0.000000,0.000000,0
6773,0,0,0.000000,0.000000,0.000000,0
6791,0,0,0.000000,0.000000,0.000000,0
6809,0,0,0.000000,0.000000,0.000000,0
