v_cmd,omega_mean,t,torque,omega
-17.08235294117647,-17.074903174622417,1.5480074170045555,-0.012129101902246475,-17.14080810546875
-17.08235294117647,-17.074903174622417,1.5609790420276113,-0.02392866276204586,-16.756120681762695
-17.08235294117647,-17.074903174622417,1.573472167016007,-0.02207208424806595,-16.895009994506836
-17.08235294117647,-17.074903174622417,1.5881527500459924,-0.012898504734039307,-17.190595626831055
-17.08235294117647,-17.074903174622417,1.6007055000518449,-0.001454447745345533,-17.49252700805664
-17.08235294117647,-17.074903174622417,1.616672958014533,-0.024421000853180885,-16.813125610351562
-17.08235294117647,-17.074903174622417,1.6288929170113988,-0.026584774255752563,-16.838191986083984
-17.08235294117647,-17.074903174622417,1.6410283330478705,-0.015222528949379921,-17.093772888183594
-17.08235294117647,-17.074903174622417,1.6547370830085129,-0.0006953576230444014,-17.460298538208008
-17.08235294117647,-17.074903174622417,1.6684112080256455,-0.01086109597235918,-17.132177352905273
-17.08235294117647,-17.074903174622417,1.6812829170376062,-0.025494560599327087,-16.734956741333008
-17.08235294117647,-17.074903174622417,1.694695333018899,-0.023939726874232292,-16.816816329956055
-17.08235294117647,-17.074903174622417,1.7082889170269482,-0.009700720198452473,-17.291147232055664
-17.08235294117647,-17.074903174622417,1.7214235830469988,-0.00907736737281084,-17.21269989013672
-17.08235294117647,-17.074903174622417,1.7357208750327118,-0.024621913209557533,-16.763967514038086
-17.08235294117647,-17.074903174622417,1.7490296670002863,-0.02167454920709133,-16.880796432495117
-17.08235294117647,-17.074903174622417,1.7628160419990309,-0.012046071700751781,-17.197145462036133
-17.08235294117647,-17.074903174622417,1.7753373330342583,-0.0027918415144085884,-17.510263442993164
-17.08235294117647,-17.074903174622417,1.7877880000160076,-0.013013254851102829,-17.085485458374023
-17.08235294117647,-17.074903174622417,1.8005418330430984,-0.0219990536570549,-16.83199119567871
-17.08235294117647,-17.074903174622417,1.812357625050936,-0.021708857268095016,-16.83932113647461
-17.08235294117647,-17.074903174622417,1.8248057080199942,-0.005277699790894985,-17.25400161743164
-17.08235294117647,-17.074903174622417,1.8377537080086768,-0.006668553687632084,-17.29506492614746
-17.08235294117647,-17.074903174622417,1.8499816250405274,-0.022829419001936913,-16.8614559173584
-17.08235294117647,-17.074903174622417,1.8633322500390932,-0.023315701633691788,-16.86739730834961
-17.08235294117647,-17.074903174622417,1.876241707999725,-0.013911456800997257,-17.147445678710938
-17.08235294117647,-17.074903174622417,1.8915876670507714,-0.002972218208014965,-17.433597564697266
-17.08235294117647,-17.074903174622417,1.9046930000185966,-0.015822336077690125,-17.001392364501953
-17.08235294117647,-17.074903174622417,1.9176722920383327,-0.026489991694688797,-16.74176025390625
-17.08235294117647,-17.074903174622417,1.9303611670038663,-0.021302705630660057,-16.889623641967773
-17.08235294117647,-17.074903174622417,1.9447368330438621,-0.006205643527209759,-17.406383514404297
-17.08235294117647,-17.074903174622417,1.9580307920114137,-0.010349880903959274,-17.15497398376465
-17.08235294117647,-17.074903174622417,1.971841917023994,-0.02376999892294407,-16.753799438476562
-17.08235294117647,-17.074903174622417,1.9862711669993587,-0.021956533193588257,-16.87036895751953
-17.08235294117647,-17.074903174622417,2.002710291999392,-0.005139922723174095,-17.39288902282715
-17.08235294117647,-17.074903174622417,2.0166254580253735,-0.012958332896232605,-17.095762252807617
-17.08235294117647,-17.074903174622417,2.0325186670525,-0.02627309039235115,-16.74917984008789
-17.08235294117647,-17.074903174622417,2.045655500027351,-0.021454432979226112,-16.843809127807617
-17.08235294117647,-17.074903174622417,2.0585148750105873,-0.006690164562314749,-17.22829818725586
-17.08235294117647,-17.074903174622417,2.0717862080200575,-0.009555483236908913,-17.20685386657715
-17.08235294117647,-17.074903174622417,2.0842085420154035,-0.022496720775961876,-16.804277420043945
-17.08235294117647,-17.074903174622417,2.097192167013418,-0.02393629029393196,-16.846181869506836
-17.08235294117647,-17.074903174622417,2.1108444170095026,-0.015154817141592503,-17.152645111083984
-17.08235294117647,-17.074903174622417,2.123048125009518,-0.004495715256780386,-17.47407341003418
-17.08235294117647,-17.074903174622417,2.136829500028398,-0.010936729609966278,-17.13226890563965
-17.08235294117647,-17.074903174622417,2.1499893330037594,-0.02672046236693859,-16.759864807128906
-17.08235294117647,-17.074903174622417,2.1631601250264794,-0.01991676352918148,-16.895288467407227
-17.08235294117647,-17.074903174622417,2.176846333022695,-0.009726691991090775,-17.239553451538086
-17.08235294117647,-17.074903174622417,2.190001833019778,-0.012768823653459549,-17.14150047302246
-17.08235294117647,-17.074903174622417,2.2062656670459546,-0.024001939222216606,-16.742259979248047
-17.08235294117647,-17.074903174622417,2.22382929205196,-0.01639123260974884,-17.117849349975586
-17.08235294117647,-17.074903174622417,2.2380720420042053,-0.0013270418858155608,-17.462491989135742
-17.08235294117647,-17.074903174622417,2.2522981250076555,-0.011463490314781666,-17.114221572875977
-17.08235294117647,-17.074903174622417,2.2649043750134297,-0.025966105982661247,-16.699697494506836
-17.08235294117647,-17.074903174622417,2.277073833043687,-0.022338107228279114,-16.79571533203125
-17.08235294117647,-17.074903174622417,2.290698249998968,-0.010939824394881725,-17.204771041870117
-17.08235294117647,-17.074903174622417,2.3028130000457168,-0.003892243141308427,-17.41640853881836
-17.08235294117647,-17.074903174622417,2.315919083019253,-0.01919308491051197,-16.96263885498047
-17.08235294117647,-17.074903174622417,2.3299480419955216,-0.022631624713540077,-16.86978530883789
-17.08235294117647,-17.074903174622417,2.343223708041478,-0.012919191271066666,-17.15563201904297
-17.08235294117647,-17.074903174622417,2.3571620419970714,-0.0009954598499462008,-17.50811767578125
-17.08235294117647,-17.074903174622417,2.3733002500375733,-0.019461028277873993,-16.943965911865234
-17.08235294117647,-17.074903174622417,2.388303750019986,-0.024213168770074844,-16.856653213500977
-17.08235294117647,-17.074903174622417,2.404751333000604,-0.012074295431375504,-17.180744171142578
-17.08235294117647,-17.074903174622417,2.418220542022027,-0.0021005449816584587,-17.44979476928711
-17.08235294117647,-17.074903174622417,2.4340964580187574,-0.02445562370121479,-16.82045555114746
-17.08235294117647,-17.074903174622417,2.447788958030287,-0.022383444011211395,-16.872499465942383
-17.08235294117647,-17.074903174622417,2.4607211670372635,-0.014110700227320194,-17.158214569091797
-17.08235294117647,-17.074903174622417,2.473574792034924,-0.0022500362247228622,-17.519685745239258
-17.08235294117647,-17.074903174622417,2.48583379201591,-0.01416375394910574,-17.129844665527344
-17.08235294117647,-17.074903174622417,2.498661958030425,-0.02484140917658806,-16.716445922851562
-17.08235294117647,-17.074903174622417,2.511587708024308,-0.023764507845044136,-16.830991744995117
-17.08235294117647,-17.074903174622417,2.528613625036087,-0.004919650498777628,-17.35552406311035
-17.08235294117647,-17.074903174622417,2.541506500041578,-0.01242948416620493,-17.134300231933594
-17.08235294117647,-17.074903174622417,2.5541897500515915,-0.025918984785676003,-16.730443954467773
-17.08235294117647,-17.074903174622417,2.5660957079962827,-0.026349861174821854,-16.882078170776367
-17.08235294117647,-17.074903174622417,2.578183000034187,-0.01271782722324133,-17.192102432250977
-17.08235294117647,-17.074903174622417,2.59171658300329,-0.001064144540578127,-17.535202026367188
-17.08235294117647,-17.074903174622417,2.606762792041991,-0.01927529275417328,-16.980764389038086
-17.08235294117647,-17.074903174622417,2.620594042004086,-0.02420622482895851,-16.87538719177246
-17.08235294117647,-17.074903174622417,2.635680042032618,-0.013306896202266216,-17.12683868408203
-17.08235294117647,-17.074903174622417,2.6477758749970235,-0.0011187747586518526,-17.487417221069336
-17.08235294117647,-17.074903174622417,2.660731667012442,-0.011381200514733791,-17.173782348632812
-17.08235294117647,-17.074903174622417,2.6805528750410303,-0.024990636855363846,-16.886016845703125
-17.08235294117647,-17.074903174622417,2.692624625051394,-0.016968607902526855,-17.112781524658203
-17.08235294117647,-17.074903174622417,2.7068287080037408,1.1373920034973839e-11,-17.555307388305664
-17.08235294117647,-17.074903174622417,2.7203105830121785,-0.010162998922169209,-17.180356979370117
-17.08235294117647,-17.074903174622417,2.7338115830207244,-0.02691415138542652,-16.761817932128906
-17.08235294117647,-17.074903174622417,2.746581583051011,-0.022624759003520012,-16.85976219177246
-17.08235294117647,-17.074903174622417,2.7603104170411825,-0.0100393770262599,-17.23593521118164
-17.08235294117647,-17.074903174622417,2.7740309580112807,-0.011569924652576447,-17.147010803222656
-17.08235294117647,-17.074903174622417,2.787066417047754,-0.021990546956658363,-16.730100631713867
-17.08235294117647,-17.074903174622417,2.8075450830510817,-0.01604571007192135,-17.08122444152832
-17.08235294117647,-17.074903174622417,2.821562458004337,-0.004249743185937405,-17.438526153564453
-17.08235294117647,-17.074903174622417,2.834616250009276,-0.012411203235387802,-17.118497848510742
-17.08235294117647,-17.074903174622417,2.8473030830500647,-0.02632114104926586,-16.706321716308594
-17.08235294117647,-17.074903174622417,2.8604002500069328,-0.023679181933403015,-16.80585289001465
-17.08235294117647,-17.074903174622417,2.874098625034094,-0.010832969099283218,-17.18192481994629
-17.08235294117647,-17.074903174622417,2.8873317500110716,-0.007714986335486174,-17.29141616821289
-17.08235294117647,-17.074903174622417,2.9004142920020968,-0.01956365630030632,-16.898286819458008
-17.08235294117647,-17.074903174622417,2.9137191670015454,-0.026869095861911774,-16.870361328125
-17.08235294117647,-17.074903174622417,2.926899875048548,-0.011566296219825745,-17.205259323120117
-17.08235294117647,-17.074903174622417,2.940919083019253,0.00038024564855732024,-17.606155395507812
-17.08235294117647,-17.074903174622417,2.954860208032187,-0.012640343979001045,-17.15471649169922
-17.08235294117647,-17.074903174622417,2.9685238749952987,-0.025159887969493866,-16.864173889160156
-17.08235294117647,-17.074903174622417,2.9821249580127187,-0.016420474275946617,-17.01862144470215
-17.08235294117647,-17.074903174622417,2.9960066250059754,-0.0058304136618971825,-17.391830444335938
-15.21764705882353,-15.204923526660815,1.66997779160738e-07,-0.021130120381712914,-14.953434944152832
-15.21764705882353,-15.204923526660815,0.012269458966329694,-0.009430809877812862,-15.303690910339355
-15.21764705882353,-15.204923526660815,0.025021208974067122,-0.004289860837161541,-15.471431732177734
-15.21764705882353,-15.204923526660815,0.03802270896267146,-0.013899956829845905,-15.119807243347168
-15.21764705882353,-15.204923526660815,0.05159345897845924,-0.023449920117855072,-14.89682674407959
-15.21764705882353,-15.204923526660815,0.06442729197442532,-0.021444929763674736,-14.975887298583984
-15.21764705882353,-15.204923526660815,0.07791225000983104,-0.008372758515179157,-15.369107246398926
-15.21764705882353,-15.204923526660815,0.09151312499307096,-0.0027347716968506575,-15.481840133666992
-15.21764705882353,-15.204923526660815,0.10433345899218693,-0.015092961490154266,-15.09338665008545
-15.21764705882353,-15.204923526660815,0.11763370898552239,-0.024074872955679893,-14.916045188903809
-15.21764705882353,-15.204923526660815,0.13222591701196507,-0.018401160836219788,-15.081232070922852
-15.21764705882353,-15.204923526660815,0.14618904195958748,-0.00434098020195961,-15.503053665161133
-15.21764705882353,-15.204923526660815,0.1602445419994183,-0.005875111557543278,-15.410350799560547
-15.21764705882353,-15.204923526660815,0.17516033397987485,-0.017860716208815575,-14.976338386535645
-15.21764705882353,-15.204923526660815,0.18852145900018513,-0.01906472072005272,-15.056160926818848
-15.21764705882353,-15.204923526660815,0.20138754200888798,-0.012311316095292568,-15.295055389404297
-15.21764705882353,-15.204923526660815,0.21477066696388647,-0.0011872253380715847,-15.578020095825195
-15.21764705882353,-15.204923526660815,0.22801841696491465,-0.004592557437717915,-15.380593299865723
-15.21764705882353,-15.204923526660815,0.24176124995574355,-0.019210558384656906,-14.979856491088867
-15.21764705882353,-15.204923526660815,0.2539803339750506,-0.017843902111053467,-15.073873519897461
-15.21764705882353,-15.204923526660815,0.2677982089808211,-0.013366823084652424,-15.243508338928223
-15.21764705882353,-15.204923526660815,0.2799911669571884,-0.005014745518565178,-15.498418807983398
-15.21764705882353,-15.204923526660815,0.29379116697236896,-0.011013087816536427,-15.283318519592285
-15.21764705882353,-15.204923526660815,0.3064685839926824,-0.018609611317515373,-14.962007522583008
-15.21764705882353,-15.204923526660815,0.32002874999307096,-0.019154243171215057,-15.055985450744629
-15.21764705882353,-15.204923526660815,0.33346495899604633,-0.008933759294450283,-15.333016395568848
-15.21764705882353,-15.204923526660815,0.3461812089662999,0.0006612373399548233,-15.658224105834961
-15.21764705882353,-15.204923526660815,0.3617945839650929,-0.010866215452551842,-15.294392585754395
-15.21764705882353,-15.204923526660815,0.3751478749909438,-0.020015131682157516,-14.920491218566895
-15.21764705882353,-15.204923526660815,0.38848283397965133,-0.01715317741036415,-15.077078819274902
-15.21764705882353,-15.204923526660815,0.40154766698833555,-0.008804216049611568,-15.31579303741455
-15.21764705882353,-15.204923526660815,0.4146344169857912,-0.0018154598074033856,-15.578925132751465
-15.21764705882353,-15.204923526660815,0.42783283395692706,-0.011826297268271446,-15.226150512695312
-15.21764705882353,-15.204923526660815,0.4397480419720523,-0.018010452389717102,-14.931087493896484
-15.21764705882353,-15.204923526660815,0.45231504196999595,-0.022108862176537514,-15.041458129882812
-15.21764705882353,-15.204923526660815,0.46560712496284395,-0.010188992135226727,-15.298415184020996
-15.21764705882353,-15.204923526660815,0.4787059999653138,0.002863749861717224,-15.648612976074219
-15.21764705882353,-15.204923526660815,0.49161087500397116,-0.008205950260162354,-15.32320499420166
-15.21764705882353,-15.204923526660815,0.5046490000095218,-0.020193906500935555,-14.947165489196777
-15.21764705882353,-15.204923526660815,0.5173724589985795,-0.0197154488414526,-15.064632415771484
-15.21764705882353,-15.204923526660815,0.5301361249876209,-0.010512812994420528,-15.27051830291748
-15.21764705882353,-15.204923526660815,0.5441517090075649,-0.000693179783411324,-15.564269065856934
-15.21764705882353,-15.204923526660815,0.5572307090042159,-0.01041625626385212,-15.175936698913574
-15.21764705882353,-15.204923526660815,0.5735886669717729,-0.02293023280799389,-14.820029258728027
-15.21764705882353,-15.204923526660815,0.5865132499602623,-0.02095450647175312,-14.975716590881348
-15.21764705882353,-15.204923526660815,0.5992559589794837,-0.009749266318976879,-15.31039810180664
-15.21764705882353,-15.204923526660815,0.6106515839928761,0.0013923676451668143,-15.63586139678955
-15.21764705882353,-15.204923526660815,0.6229187499848194,-0.00991258304566145,-15.311019897460938
-15.21764705882353,-15.204923526660815,0.6356143339653499,-0.020170696079730988,-14.923303604125977
-15.21764705882353,-15.204923526660815,0.6478012090083212,-0.019900675863027573,-15.05861759185791
-15.21764705882353,-15.204923526660815,0.6596089999657124,-0.011912756599485874,-15.226588249206543
-15.21764705882353,-15.204923526660815,0.6715846249717288,-0.005296771414577961,-15.43073558807373
-15.21764705882353,-15.204923526660815,0.6842941669747233,-0.006673724390566349,-15.363394737243652
-15.21764705882353,-15.204923526660815,0.6979724169941619,-0.021932870149612427,-14.98651123046875
-15.21764705882353,-15.204923526660815,0.7120145419612527,-0.020436054095625877,-15.074073791503906
-15.21764705882353,-15.204923526660815,0.7259591249749064,-0.011514076963067055,-15.295233726501465
-15.21764705882353,-15.204923526660815,0.739984292013105,0.0005446554278023541,-15.597841262817383
-15.21764705882353,-15.204923526660815,0.76211858401075,-0.01815108396112919,-15.078970909118652
-15.21764705882353,-15.204923526660815,0.7756315419683233,-0.02508152835071087,-14.956868171691895
-15.21764705882353,-15.204923526660815,0.7871955420123413,-0.018386151641607285,-15.002998352050781
-15.21764705882353,-15.204923526660815,0.7998633339884691,-0.007811940275132656,-15.354098320007324
-15.21764705882353,-15.204923526660815,0.8122367499745451,-0.0035242033191025257,-15.452095031738281
-15.21764705882353,-15.204923526660815,0.8247549170046113,-0.01698441617190838,-15.107128143310547
-15.21764705882353,-15.204923526660815,0.8378343340009451,-0.02619043178856373,-14.792923927307129
-15.21764705882353,-15.204923526660815,0.8499803749728017,-0.021562157198786736,-14.901823043823242
-15.21764705882353,-15.204923526660815,0.8625777919660322,-0.014708047732710838,-15.21716022491455
-15.21764705882353,-15.204923526660815,0.8760959169594571,-0.0035214475356042385,-15.4837646484375
-15.21764705882353,-15.204923526660815,0.8909388749743812,-0.01169563364237547,-15.144350051879883
-15.21764705882353,-15.204923526660815,0.9046053339843638,-0.020874343812465668,-14.927084922790527
-15.21764705882353,-15.204923526660815,0.9176591249997728,-0.0202106274664402,-15.00419807434082
-15.21764705882353,-15.204923526660815,0.9309539169771597,-0.005313767585903406,-15.412925720214844
-15.21764705882353,-15.204923526660815,0.9448403340065852,-0.010318158194422722,-15.231511116027832
-15.21764705882353,-15.204923526660815,0.9667959589860402,-0.02316870726644993,-14.868138313293457
-15.21764705882353,-15.204923526660815,0.9797467919997871,-0.021182231605052948,-15.011280059814453
-15.21764705882353,-15.204923526660815,0.9927742920117453,-0.010062938556075096,-15.306357383728027
-15.21764705882353,-15.204923526660815,1.0052215839968994,-0.0012791263870894909,-15.61378288269043
-15.21764705882353,-15.204923526660815,1.0179588749888353,-0.006036415230482817,-15.353401184082031
-15.21764705882353,-15.204923526660815,1.0306766249705106,-0.014929376542568207,-14.96924877166748
-15.21764705882353,-15.204923526660815,1.0430917089688592,-0.01982695236802101,-15.08949089050293
-15.21764705882353,-15.204923526660815,1.0557667089742608,-0.009506190195679665,-15.321755409240723
-15.21764705882353,-15.204923526660815,1.0691743749775924,-0.00038680550642311573,-15.609463691711426
-15.21764705882353,-15.204923526660815,1.0831108749844134,-0.01255734357982874,-15.255448341369629
-15.21764705882353,-15.204923526660815,1.10103108396288,-0.022004036232829094,-14.883356094360352
-15.21764705882353,-15.204923526660815,1.1153449999983422,-0.016800036653876305,-15.076367378234863
-15.21764705882353,-15.204923526660815,1.128770541981794,-0.005031580105423927,-15.518392562866211
-15.21764705882353,-15.204923526660815,1.1436104999738745,-0.0022408405784517527,-15.48755168914795
-15.21764705882353,-15.204923526660815,1.1678828339790925,-0.0230858214199543,-14.982352256774902
-15.21764705882353,-15.204923526660815,1.180721334007103,-0.01785447634756565,-15.04139232635498
-15.21764705882353,-15.204923526660815,1.1932162499870174,-0.00859040766954422,-15.38115119934082
-15.21764705882353,-15.204923526660815,1.2059258749941364,-0.002169897546991706,-15.46465015411377
-15.21764705882353,-15.204923526660815,1.2190027089673094,-0.014084071852266788,-15.118431091308594
-15.21764705882353,-15.204923526660815,1.2308242499711923,-0.024198759347200394,-14.858633041381836
-15.21764705882353,-15.204923526660815,1.2437560000107624,-0.018380794674158096,-15.004049301147461
-15.21764705882353,-15.204923526660815,1.2566991669591516,-0.010630397126078606,-15.29365062713623
-15.21764705882353,-15.204923526660815,1.2691559589584358,-0.003282990073785186,-15.534120559692383
-15.21764705882353,-15.204923526660815,1.2830602090107277,-0.01266577746719122,-15.187178611755371
-15.21764705882353,-15.204923526660815,1.2979614589712583,-0.021129637956619263,-14.963250160217285
-15.21764705882353,-15.204923526660815,1.3112428750027902,-0.01583699882030487,-15.079916000366211
-15.21764705882353,-15.204923526660815,1.325089999998454,-0.0021703410893678665,-15.466105461120605
-15.21764705882353,-15.204923526660815,1.3382304169936106,-0.00529614370316267,-15.42879867553711
-15.21764705882353,-15.204923526660815,1.35202179197222,-0.018111424520611763,-15.019623756408691
-15.21764705882353,-15.204923526660815,1.3647434589802288,-0.023426372557878494,-14.921146392822266
-15.21764705882353,-15.204923526660815,1.3779219999560155,-0.017802538350224495,-15.105644226074219
-15.21764705882353,-15.204923526660815,1.3914276669966057,-0.0039082905277609825,-15.49540901184082
-15.21764705882353,-15.204923526660815,1.4060464589856565,-0.003674866398796439,-15.429094314575195
-15.21764705882353,-15.204923526660815,1.419947833986953,-0.01905314065515995,-15.052929878234863
-15.21764705882353,-15.204923526660815,1.4330053339945152,-0.021457605063915253,-15.080347061157227
-15.21764705882353,-15.204923526660815,1.4462149169994518,-0.01252779271453619,-15.295536041259766
-15.21764705882353,-15.204923526660815,1.4598427090095356,-0.0010480189230293036,-15.547806739807129
-15.21764705882353,-15.204923526660815,1.4726328749675304,-0.003591454355046153,-15.359910011291504
-15.21764705882353,-15.204923526660815,1.4857497919583693,-0.023034239187836647,-14.950407028198242
-15.21764705882353,-15.204923526660815,1.499522291996982,-0.021840177476406097,-15.039299011230469
-15.21764705882353,-15.204923526660815,1.5131529169739224,-0.008930664509534836,-15.314074516296387
-15.21764705882353,-15.204923526660815,1.5274879999924451,0.0010415461147204041,-15.639187812805176
-15.21764705882353,-15.204923526660815,1.541197749960702,-0.005645162891596556,-15.341398239135742
-15.21764705882353,-15.204923526660815,1.5550445420085452,-0.0177792739123106,-15.189905166625977
-15.21764705882353,-15.204923526660815,1.5811930840136483,-0.009805350564420223,-15.357380867004395
-15.21764705882353,-15.204923526660815,1.5983522919705138,-0.0030691211577504873,-15.444059371948242
-15.21764705882353,-15.204923526660815,1.6115521669853479,-0.01615956425666809,-15.065692901611328
-15.21764705882353,-15.204923526660815,1.6235939170001075,-0.02558320201933384,-14.761712074279785
-15.21764705882353,-15.204923526660815,1.6364611669559963,-0.022237828001379967,-14.895807266235352
-15.21764705882353,-15.204923526660815,1.648971166985575,-0.014530669897794724,-15.200348854064941
-15.21764705882353,-15.204923526660815,1.6617845419677906,-0.0013847878435626626,-15.524491310119629
-15.21764705882353,-15.204923526660815,1.674614334013313,-0.011427945457398891,-15.219122886657715
-15.21764705882353,-15.204923526660815,1.6876001249765977,-0.023457886651158333,-14.865626335144043
-15.21764705882353,-15.204923526660815,1.700335624977015,-0.01725616492331028,-15.06119155883789
-15.21764705882353,-15.204923526660815,1.7121779170120135,-0.012060410343110561,-15.32638168334961
-15.21764705882353,-15.204923526660815,1.7249451669631526,0.0006441367440856993,-15.644828796386719
-15.21764705882353,-15.204923526660815,1.7370360419736244,-0.009702909737825394,-15.302651405334473
-15.21764705882353,-15.204923526660815,1.749254749971442,-0.01889912039041519,-14.95724105834961
-15.21764705882353,-15.204923526660815,1.7632828750065528,-0.020405542105436325,-15.069666862487793
-15.21764705882353,-15.204923526660815,1.776104124961421,-0.010832065716385841,-15.272278785705566
-15.21764705882353,-15.204923526660815,1.7966406249906868,-0.005872244015336037,-15.476083755493164
-15.21764705882353,-15.204923526660815,1.8099779170006514,-0.016905544325709343,-15.106891632080078
-15.21764705882353,-15.204923526660815,1.8219147499767132,-0.022635120898485184,-14.912423133850098
-15.21764705882353,-15.204923526660815,1.8348542499588802,-0.019465232267975807,-15.00438117980957
-15.21764705882353,-15.204923526660815,1.8473473750054836,-0.00811629369854927,-15.355299949645996
-15.21764705882353,-15.204923526660815,1.8599325839895755,-0.004572264384478331,-15.495373725891113
-15.21764705882353,-15.204923526660815,1.8724129589973018,-0.015685303136706352,-15.100783348083496
-15.21764705882353,-15.204923526660815,1.8855938339838758,-0.025926848873496056,-14.781166076660156
-15.21764705882353,-15.204923526660815,1.8981292090029456,-0.02448832243680954,-14.88301944732666
-15.21764705882353,-15.204923526660815,1.909873083990533,-0.014276957139372826,-15.214513778686523
-15.21764705882353,-15.204923526660815,1.9222269169986248,-0.005439896136522293,-15.523171424865723
-15.21764705882353,-15.204923526660815,1.933984374976717,-0.010508780367672443,-15.257769584655762
-15.21764705882353,-15.204923526660815,1.9465072499588132,-0.022717107087373734,-14.912154197692871
-15.21764705882353,-15.204923526660815,1.9598794999765232,-0.02159859798848629,-15.051912307739258
-15.21764705882353,-15.204923526660815,1.9728969999705441,-0.013567264191806316,-15.280863761901855
-15.21764705882353,-15.204923526660815,1.9870565420133062,-0.0020214542746543884,-15.579890251159668
-15.21764705882353,-15.204923526660815,2.0008284589857794,-0.011082037352025509,-15.264958381652832
-15.21764705882353,-15.204923526660815,2.013368249987252,-0.0172848142683506,-14.947789192199707
-15.21764705882353,-15.204923526660815,2.0256647499627434,-0.020575348287820816,-15.071349143981934
-15.21764705882353,-15.204923526660815,2.037911458988674,-0.010911031626164913,-15.283507347106934
-15.21764705882353,-15.204923526660815,2.0505140839959495,-0.0029134023934602737,-15.568117141723633
-15.21764705882353,-15.204923526660815,2.0631522499606945,-0.004893301986157894,-15.341129302978516
-15.21764705882353,-15.204923526660815,2.075789791997522,-0.019900314509868622,-14.99866008758545
-15.21764705882353,-15.204923526660815,2.0896566250012256,-0.01780552975833416,-15.114301681518555
-15.21764705882353,-15.204923526660815,2.10286416701274,-0.010199425742030144,-15.310866355895996
-15.21764705882353,-15.204923526660815,2.11570224998286,-0.0011561487335711718,-15.62282943725586
-15.21764705882353,-15.204923526660815,2.128191416966729,-0.0025152736343443394,-15.40234088897705
-15.21764705882353,-15.204923526660815,2.140040499973111,-0.0210744496434927,-14.985555648803711
-15.21764705882353,-15.204923526660815,2.1530209589982405,-0.023111877962946892,-14.970436096191406
-15.21764705882353,-15.204923526660815,2.1669531670049764,-0.012711046263575554,-15.282116889953613
-15.21764705882353,-15.204923526660815,2.180231834005099,6.422520527848974e-05,-15.550344467163086
-15.21764705882353,-15.204923526660815,2.1931040000054054,-0.004387630149722099,-15.37870979309082
-15.21764705882353,-15.204923526660815,2.20589270896744,-0.019780820235610008,-14.993692398071289
-15.21764705882353,-15.204923526660815,2.2178349170135334,-0.02237333357334137,-14.992058753967285
-15.21764705882353,-15.204923526660815,2.230894625012297,-0.014583658427000046,-15.1930570602417
-15.21764705882353,-15.204923526660815,2.2432380839600228,-0.0021152363624423742,-15.490984916687012
-15.21764705882353,-15.204923526660815,2.2557482499978505,-0.006270851008594036,-15.48071002960205
-15.21764705882353,-15.204923526660815,2.2682657499681227,-0.01489914208650589,-15.124783515930176
-15.21764705882353,-15.204923526660815,2.281349833996501,-0.023598456755280495,-14.93671703338623
-15.21764705882353,-15.204923526660815,2.294296833977569,-0.0189224760979414,-15.01529598236084
-15.21764705882353,-15.204923526660815,2.3067874999833293,-0.008775416761636734,-15.365180015563965
-15.21764705882353,-15.204923526660815,2.3193084169761278,-0.002224193885922432,-15.502013206481934
-15.21764705882353,-15.204923526660815,2.331861583981663,-0.012439349666237831,-15.188215255737305
-15.21764705882353,-15.204923526660815,2.3441595420008525,-0.02102825976908207,-14.885987281799316
-15.21764705882353,-15.204923526660815,2.3568061669939198,-0.019452696666121483,-15.013063430786133
-15.21764705882353,-15.204923526660815,2.3691573339747265,-0.010281269438564777,-15.306489944458008
-15.21764705882353,-15.204923526660815,2.381775833957363,-0.0005767456023022532,-15.57247257232666
-15.21764705882353,-15.204923526660815,2.393874917004723,-0.007655367720872164,-15.311607360839844
-15.21764705882353,-15.204923526660815,2.4062999589950778,-0.017100604251027107,-14.941446304321289
-15.21764705882353,-15.204923526660815,2.422745499992743,-0.018171090632677078,-14.962468147277832
-15.21764705882353,-15.204923526660815,2.4362077089608647,-0.009405854158103466,-15.332122802734375
-15.21764705882353,-15.204923526660815,2.44975741696544,-0.004404634237289429,-15.495587348937988
-15.21764705882353,-15.204923526660815,2.463616083958186,-0.014706379733979702,-15.131643295288086
-15.21764705882353,-15.204923526660815,2.477138874994125,-0.02021370828151703,-14.931782722473145
-15.21764705882353,-15.204923526660815,2.4907150419894606,-0.015408365987241268,-15.068741798400879
-15.21764705882353,-15.204923526660815,2.5046683339751326,-0.0027669169940054417,-15.459518432617188
-15.21764705882353,-15.204923526660815,2.517750041966792,-0.0017649204237386584,-15.474193572998047
-15.21764705882353,-15.204923526660815,2.530435583961662,-0.018803946673870087,-15.06457233428955
-15.21764705882353,-15.204923526660815,2.544220833980944,-0.024079862982034683,-14.980186462402344
-15.21764705882353,-15.204923526660815,2.5581933750072494,-0.012639853172004223,-15.158222198486328
-15.21764705882353,-15.204923526660815,2.582794624962844,-0.006884314585477114,-15.460041999816895
-15.21764705882353,-15.204923526660815,2.5953550419653766,-0.012953853234648705,-15.122900009155273
-15.21764705882353,-15.204923526660815,2.6083260839805007,-0.021560003980994225,-14.919675827026367
-15.21764705882353,-15.204923526660815,2.6206090839696117,-0.0209086574614048,-14.983903884887695
-15.21764705882353,-15.204923526660815,2.6334072499885224,-0.007075054571032524,-15.363009452819824
-15.21764705882353,-15.204923526660815,2.6454077920061536,-0.0013285272289067507,-15.562345504760742
