t,vel,vel_ref,torque
1.5041034203022718e-05,0.0027538950089365244,0.0,0.0
0.0021009580232203007,0.006129891611635685,0.0,0.0
0.0039273330476135015,-0.010012451559305191,0.0,0.0
0.0059158329968340695,0.0014520592521876097,0.0,0.0
0.006953750038519502,0.006505340803414583,0.0,0.0
0.008245125005487353,-0.006201830226927996,0.0,0.0
0.010117333033122122,0.00662471167743206,0.0,0.0
0.011965790996327996,-0.002106559230014682,0.0,0.0
0.013125166005920619,0.01368583831936121,0.0,0.0
0.014927208016160876,-0.0011699720053002238,0.0,-8.121225255308673e-05
0.016792208014521748,0.0009827488102018833,0.0,-0.0011466334108263254
0.018068041012156755,-0.0050101797096431255,0.0,-0.00036879806430079043
0.019728000042960048,0.004390374757349491,0.0,0.00032823919900693
0.02099900000030175,-0.004869382828474045,0.0,-0.0004095928161405027
0.02524412504862994,0.009150845929980278,0.0,-0.0006969419191591442
0.02726895804516971,-0.0018708757124841213,0.0,-0.001803026651032269
0.028991166036576033,-0.008446366526186466,0.0,0.0002461234980728477
0.030930041044484824,-0.0011107921600341797,0.0,2.257625076468317e-12
0.03214737499365583,-0.0010067251278087497,0.0,0.0
0.03399150003679097,0.006638999562710524,0.0,-0.00036859858664684
0.036522291018627584,-0.007339398842304945,0.0,0.0009840680286288261
0.037982791021931916,-0.004080730490386486,0.0,-0.001024936675094068
0.03932808304671198,-0.012488581240177155,0.0,8.238490408984944e-05
0.0412009580177255,-0.0012281193630769849,0.0,-0.00036882777931168675
0.04263779101893306,-0.010418501682579517,0.0,-8.248921949416399e-05
0.04421625001123175,0.012760481797158718,0.0,-0.0013135800836607814
0.045997625042218715,-0.009252357296645641,0.0,-0.0002457660448271781
0.04806179099250585,-0.0032879963982850313,0.0,-0.0006968372035771608
0.05017433303873986,-0.003520611673593521,0.0,0.0002869848976843059
0.052906875032931566,0.010412894189357758,0.0,-0.0006161311757750809
0.05567595799220726,-0.006949662230908871,0.0,0.001065753516741097
0.057432583009358495,0.008824370801448822,0.0,0.0002878668892662972
0.05960120802046731,-0.010108345188200474,0.0,-0.00028664132696576416
0.0609572910470888,0.00778984185308218,0.0,-0.000368730747140944
0.0630225830245763,-0.0013648319290950894,0.0,-0.0003688364231493324
0.06657758302753791,-0.0032706542406231165,0.0,-0.000983943697065115
0.06830245803575963,-0.006028380710631609,0.0,8.180784061551094e-05
0.07012641604524106,-0.0010934481397271156,0.0,-0.0010249742772430182
0.07162833301117644,-0.006641550455242395,0.0,0.0017215869156643748
0.07315870799357072,0.004200615920126438,0.0,0.0004095235781278461
0.07565537502523512,0.011092384345829487,0.0,-0.00028803732129745185
0.07821087504271418,-0.012125370092689991,0.0,0.0007379662711173296
0.08014200004981831,-0.005231562536209822,0.0,-0.0003279090451542288
0.08239816600689664,-0.0002466369478497654,0.0,0.0002872165059670806
0.08460270799696445,0.004255714360624552,0.0,-0.00036877134698443115
0.0862857080064714,0.011263787746429443,0.0,-0.00032828786061145365
0.08840079104993492,-0.009823687374591827,0.0,0.0008600266301073134
0.090414458012674,0.0011837542988359928,0.0,0.00032801824272610247
0.0924143330194056,0.0019958713091909885,0.0,-0.0003687929711304605
0.09433212503790855,0.010663887485861778,0.0,0.00032827246468514204
0.09618425002554432,0.003784364089369774,0.0,-0.0011467369040474296
0.09832383302273229,-0.010046100243926048,0.0,-0.00036896305391564965
0.10073333303444088,-0.007371014449745417,0.0,-0.0004100091173313558
0.10331541602499783,-0.00863714050501585,0.0,0.000655552779790014
0.10573025001212955,0.0017540717963129282,0.0,0.0010657348902896047
0.10774629103252664,0.00892640370875597,0.0,0.0005751198623329401
0.11014683300163597,0.0010990692535415292,0.0,4.069828355568461e-05
0.11242166603915393,-0.01065723318606615,0.0,0.0002037464000750333
0.11431062500923872,0.0006664841203019023,0.0,-0.0002868703450076282
0.11737270804587752,0.005342273972928524,0.0,0.00020555828814394772
0.1192387500195764,0.0047607324086129665,0.0,0.0003688111901283264
0.12136279104743153,0.0035313330590724945,0.0,-0.000656207965221256
0.12340141599997878,-0.004739806056022644,0.0,-8.21238209027797e-05
0.12624487502034754,-0.010712329298257828,0.0,0.000738204806111753
0.12818475003587082,0.0037741533014923334,0.0,-0.0002869337913580239
0.12999141600448638,0.002847768133506179,0.0,-0.0007785808411426842
0.13198408304015175,0.007378685288131237,0.0,0.00032813643338158727
0.1339768330217339,0.0038812782149761915,0.0,0.00032816437305882573
0.13615575002040714,-0.005785556044429541,0.0,0.00040986735257320106
0.13794891600264236,-0.0017004904802888632,0.0,-0.00028701170231215656
0.13978508301079273,-0.007886244915425777,0.0,-0.00041022972436621785
0.1415021659922786,-0.001951471553184092,0.0,0.000245598959736526
0.14323412504745647,0.004432212561368942,0.0,-0.00040967288077808917
0.1446982910274528,0.002414163900539279,0.0,4.079641803400591e-05
0.14598716603359208,-0.009115642867982388,0.0,0.0010244710138067603
0.14805245801107958,-0.011740736663341522,0.0,-0.00041064966353587806
0.15044158301316202,0.007077714428305626,0.0,0.0010248079197481275
0.15253700001630932,0.00976504571735859,0.0,4.0598406485514715e-05
0.15399516600882635,0.010870995000004768,0.0,-4.04234160669148e-05
0.155410458042752,0.0021182990167289972,0.0,-0.00032802275381982327
0.15706887503620237,-0.004334760829806328,0.0,4.109729343326762e-05
0.15838754101423547,-0.017386777326464653,0.0,0.00032748235389590263
0.1595110830385238,-0.012244735844433308,0.0,0.00036921683931723237
0.16094491601688787,-0.0013127935817465186,0.0,-0.0010245167650282383
0.1635362910456024,0.01463468186557293,0.0,-0.0017222175374627113
0.16891487501561642,-0.003482860280200839,0.0,0.0006967951776459813
0.17011900001671165,-0.0025728000327944756,0.0,-0.0006967927911318839
0.1717730830423534,-0.004045016132295132,0.0,0.0010245437733829021
0.17670308303786442,0.01299208216369152,0.0,-0.0006968904053792357
0.17789379099849612,0.0028834810946136713,0.0,0.00036888147587887943
0.17894612503005192,0.006369664333760738,0.0,-0.00036878796527162194
0.1811390410293825,-0.00525196548551321,0.0,-8.230776438722387e-05
0.18321954103885219,0.0030650808475911617,0.0,0.0007378021837212145
0.18507266603410244,-0.0016698833787813783,0.0,-0.0004100930236745626
0.18750858301064,0.008488711901009083,0.0,-0.0004935410688631237
0.1892725410289131,-0.0013342226156964898,0.0,-1.378252546813119e-12
0.19298062502639368,0.0002777684712782502,0.0,0.000368959445040673
0.19634079100796953,-0.002642175881192088,0.0,-0.0004102947423234582
0.19834816601360217,0.005499393679201603,0.0,-0.0006149663240648806
0.2007223330438137,-0.0067864153534173965,0.0,-0.0003277401556260884
0.20822487503755838,0.0009113419218920171,0.0,-0.0005735946469940245
0.20990412501851097,0.0026712678372859955,0.0,-0.00020516679796855897
0.21105266601080075,-0.0074271331541240215,0.0,0.0002863194968085736
0.2132322500110604,0.004905608016997576,0.0,-0.0006559625035151839
0.21636879100697115,-0.004630635492503643,0.0,-0.0010245329467579722
0.21776425000280142,0.0024315104819834232,0.0,-0.0007377853617072105
0.21903129102429375,0.011739218607544899,0.0,0.000287584523903206
0.22040024999296293,-0.009812470525503159,0.0,0.0004104868567083031
0.222117250028532,0.001119469990953803,0.0,0.000245638977503404
0.22525754099478945,-0.0018484294414520264,0.0,0.0003689755394589156
0.2270379580440931,0.010033362545073032,0.0,-0.0007374209817498922
0.22925958299310878,-0.012540615163743496,0.0,6.9183122772265015e-12
0.2309959580306895,-0.01524427067488432,0.0,0.0003692518803291023
0.23331283300649375,0.004324061330407858,0.0,-0.0003278531366959214
0.2352090830099769,0.010913833975791931,0.0,0.0004095122858416289
0.23674587503774092,0.0028824510518461466,0.0,-0.0002870263415388763
0.23810258304001763,0.004380172584205866,0.0,-4.079961217939854e-05
0.24018529104068875,-0.013471079058945179,0.0,0.00036917172838002443
0.24204750003991649,-0.015886003151535988,0.0,0.0003692731261253357
0.24325749999843538,-0.003957283683121204,0.0,0.00041073153261095285
0.24499629100318998,-0.004810210317373276,0.0,0.00028581710648722947
0.24659400002565235,0.020603112876415253,0.0,-0.0010656248778104782
0.24817854102002457,0.007418469525873661,0.0,-0.001024878118187189
0.24957833299413323,0.00272839586250484,0.0,-0.0006968390080146492
0.25176458299392834,-0.005864121951162815,0.0,-0.00012383967987261713
0.253980458015576,-0.010212411172688007,0.0,0.00028582685627043247
0.2561965000350028,-0.0009801987325772643,0.0,0.0007796245045028627
0.25812933302950114,0.009362039156258106,0.0,8.182616147678345e-05
0.26003175001824275,0.014896878972649574,0.0,-0.0006566260708495975
0.2624220830039121,-0.017309240996837616,0.0,0.0010242360876873136
0.2641246250132099,-0.010224656201899052,0.0,0.0003692911996040493
0.267973083013203,0.007613335270434618,0.0,-0.0013110908912494779
0.2697423330391757,0.009452840313315392,0.0,-4.101871672901325e-05
0.2713211660156958,0.020812269300222397,0.0,-0.0006969318492338061
0.2729830830357969,0.012985960580408573,0.0,-0.0006969050737097859
0.27660220803227276,-0.016152286902070045,0.0,4.204702054266818e-05
0.27785466599743813,0.00031449011294171214,0.0,-0.0003276344796177
0.2789439160260372,0.004125111270695925,0.0,-0.00036902911961078644
0.28113075002329424,0.014900957234203815,0.0,0.0003687383432406932
0.283150541014038,-0.0003598923794925213,0.0,8.178337884601206e-05
0.2851412080344744,-0.0052907420322299,0.0,0.0010245508747175336
