torque_Nm,accel_rev_s2,J_kg_m2,run
0.0013310000000000002,19.698205600902355,1.0754036867480395e-05,1
0.0017715610000000007,21.51127047937813,1.310720770347416e-05,1
0.007400249944258173,21.4574827101594,5.48893071313798e-05,1
0.008140274938683991,41.84338864613826,3.096223887541672e-05,1
0.00895430243255239,113.73727372667393,1.2529942448816345e-05,1
0.00984973267580763,101.77902129316061,1.5402325779623976e-05,1
0.010834705943388393,140.62946858464625,1.2261989078053499e-05,1
0.011918176537727233,142.79934902086336,1.3283230782403687e-05,1
0.013109994191499958,160.2197957298296,1.302286256188746e-05,1
