t,pos,vel,torque
-0.2999933749786578,3.0517578125e-05,0.0028412414249032736,0.0
-0.29780695798108353,3.0517578125e-05,0.0030228449031710625,0.0
-0.295634707971476,6.103515625e-05,0.007044654805213213,0.0
-0.29385266698664053,6.103515625e-05,0.003026923630386591,0.0
-0.2917981249745935,0.0,-0.0005408781580626965,0.0
-0.2905687919817865,0.0,-0.0003888618666678667,0.0
-0.2894825000083074,-3.0517578125e-05,-0.01150036882609129,0.0
-0.2882182920118794,3.0517578125e-05,0.0033401385881006718,-0.05776827409863472
-0.28683712497586383,-0.00115966796875,-0.26637935638427734,-0.05888497829437256
-0.2852690830011852,-0.002960205078125,-0.5474909543991089,0.08723103255033493
-0.2837069580098614,-0.0035400390625,-0.47700008749961853,0.06553421914577484
-0.28230899998452513,-0.0008544921875,0.2539759576320648,-0.002155943540856242
-0.28059162497520446,0.003936767578125,1.1617401838302612,-0.023453161120414734
-0.27905804199399425,0.00677490234375,1.3643900156021118,-0.0336717888712883
-0.27733091696863993,0.00640869140625,0.7995843887329102,-0.026574891060590744
-0.27562974999891593,0.002410888671875,-0.3516659736633301,-0.0001824427308747545
-0.27408587497193365,-0.00177001953125,-1.1105856895446777,0.019864654168486595
-0.27262549999868496,-0.005645751953125,-1.424363136291504,0.03712282329797745
-0.2707313329563476,-0.005615234375,-0.9739965200424194,0.03154051676392555
-0.26925391699187456,-0.002655029296875,-0.029264375567436218,0.011107591912150383
-0.2675872499938123,0.002227783203125,0.9961649775505066,-0.013661990873515606
-0.2660556250018999,0.00543212890625,1.3482227325439453,-0.030127033591270447
-0.264664958009962,0.00653076171875,1.133151888847351,-0.0314253531396389
-0.26315770799992605,0.00506591796875,0.45698103308677673,-0.019220808520913124
-0.2617255000048317,0.00152587890625,-0.4242355525493622,0.0020158218685537577
-0.26026204200461506,-0.00262451171875,-1.1579375267028809,0.023039544001221657
-0.258442416973412,-0.00531005859375,-1.2510336637496948,0.033251918852329254
-0.25683679200010373,-0.004302978515625,-0.5843760371208191,0.023683710023760796
-0.25518437499413266,-0.000732421875,0.36456039547920227,0.00024616243899799883
-0.25351845800178124,0.0040283203125,1.1776806116104126,-0.022233914583921432
-0.25157829200616105,0.00616455078125,1.1671369075775146,-0.029119495302438736
-0.2499958329834044,0.005035400390625,0.5354775190353394,-0.019634000957012177
-0.24838745798915624,0.00177001953125,-0.33213916420936584,3.2148407200227602e-12
-0.24687599997268989,-0.002044677734375,-1.0199486017227173,0.018950534984469414
-0.24539187499321996,-0.0045166015625,-1.2118264436721802,0.030691945925354958
-0.24262808299390598,-0.001953125,0.027902722358703613,0.009262649342417717
-0.24075974996667354,0.00152587890625,0.7688722014427185,-0.008975500240921974
-0.23932966695865615,0.004608154296875,1.1741100549697876,-0.023658419027924538
-0.23785416695754974,0.005859375,1.028263807296753,-0.02734076790511608
-0.23639341701054944,0.00482177734375,0.5027510523796082,-0.01779283583164215
-0.23460354197304695,0.00067138671875,-0.5510382056236267,0.005064661614596844
-0.23312549998518078,-0.00213623046875,-0.9909144639968872,0.019066382199525833
-0.23185041699325665,-0.004150390625,-1.1318434476852417,0.027817174792289734
-0.2303332499694079,-0.004058837890625,-0.6748433113098145,0.02386721968650818
-0.2287502079969272,-0.00164794921875,0.053011953830718994,0.0074081807397305965
-0.2249295420013368,0.00537109375,1.0611997842788696,-0.025486210361123085
-0.22359895800473167,0.00537109375,0.7744592428207397,-0.021847479045391083
-0.22242074996465816,0.00335693359375,0.10274317115545273,-0.010165419429540634
-0.2209533329703845,0.000732421875,-0.49425208568573,0.0038576265797019005
-0.21970566700911148,-0.001708984375,-0.9056521654129028,0.016447734087705612
-0.21848337498959153,-0.003570556640625,-1.0584454536437988,0.025275401771068573
-0.21722566698445006,-0.0040283203125,-0.8472646474838257,0.02648068033158779
-0.21591166699072345,-0.00274658203125,-0.33218997716903687,0.015613065101206303
-0.21427116701379417,0.0008544921875,0.5304897427558899,-0.004832686856389046
-0.212749791983515,0.004364013671875,1.0206539630889893,-0.021835897117853165
-0.20849674999481066,0.002471923828125,-0.12447499483823776,-0.0025695853400975466
-0.20648429200518875,-0.001373291015625,-0.8410238027572632,0.015655428171157837
-0.20481300000101327,-0.00335693359375,-0.9699143767356873,0.024882163852453232
-0.2035024580080062,-0.00341796875,-0.6718432903289795,0.02130453661084175
-0.20218583296518772,-0.001922607421875,-0.1685720533132553,0.011257640086114407
-0.20075862500816583,0.0008544921875,0.46963000297546387,-0.0031158714555203915
-0.1994204580085352,0.00335693359375,0.8753199577331543,-0.01676543802022934
-0.19819220796925946,0.0048828125,0.9697539806365967,-0.02284320816397667
-0.19669108297675847,0.0050048828125,0.6417663097381592,-0.020020373165607452
-0.19516754198120906,0.0032958984375,0.07785455137491226,-0.007152216508984566
-0.19248987496830522,-0.002349853515625,-0.9258427023887634,0.020000034943223
-0.1907696249661967,-0.00323486328125,-0.8635639548301697,0.022908395156264305
-0.18958208297844975,-0.00274658203125,-0.5202174782752991,0.017473306506872177
-0.1883328330121003,-0.001129150390625,-0.013382376171648502,0.007305020932108164
-0.1871057080104947,0.001220703125,0.49199578166007996,-0.003684430615976453
-0.1858663749997504,0.00347900390625,0.8453153967857361,-0.015573068521916866
-0.18459037500433623,0.00494384765625,0.8983120322227478,-0.02143958956003189
-0.18331583299441262,0.0050048828125,0.6838898658752441,-0.02082907408475876
-0.1815721669816412,0.00250244140625,-0.10796843469142914,-0.0036000290419906378
-0.17989408295834436,-9.1552734375e-05,-0.6264832019805908,0.00979924201965332
-0.17854366697138174,-0.00213623046875,-0.8746500611305237,0.01815061643719673
-0.1746813329635188,-0.00054931640625,0.05054314434528351,0.0028078630566596985
-0.17337366701103746,0.00177001953125,0.5334859490394592,-0.004840921610593796
-0.17223145796451717,0.003662109375,0.8090381026268005,-0.016772283241152763
-0.17097116699442266,0.00494384765625,0.8486072421073914,-0.02184388041496277
-0.16947008298011496,0.00439453125,0.42150548100471497,-0.015568258240818977
-0.16776516697136684,-0.000640869140625,-0.705080509185791,0.012765806168317795
-0.16405874998308717,-0.002410888671875,-0.6653030514717102,0.0168145801872015
-0.16201508296653627,-0.000701904296875,-0.03223397582769394,0.007153500337153673
-0.1600227079587057,0.004150390625,0.33139944076538086,-0.01353736687451601
-0.15407404199941083,0.001190185546875,-0.4102749526500702,0.003857608186081052
-0.15033816698705776,-0.0020751953125,-0.5971964597702026,0.01655753143131733
-0.14604824997950344,0.003448486328125,0.70158451795578,-0.014553511515259743
-0.1439971669577062,0.00482177734375,0.6716861724853516,-0.01982053928077221
-0.14212258300976827,0.00360107421875,0.14238205552101135,-0.007908537983894348
-0.1401226249989122,0.00048828125,-0.5249041318893433,0.007004851009696722
-0.13702074998291208,-0.00177001953125,-0.6049028038978577,0.016160152852535248
-0.13509645797312259,-0.0006103515625,-0.12125086039304733,0.006997613701969385
