# START - collecting
# STOP
# ---- jitter result ----
# ticks   = 6920
# period  = 20833.339 us/tick
# bpm     = 120.000
# sigma_t = 204.627 us
# k,timestamp_us,residual_us
1213,44175803,-29.1
1214,44196654,-11.5
1215,44217504,5.2
1216,44238329,-3.1
1217,44259139,-26.5
1218,44279997,-1.8
1219,44300823,-9.2
1220,44321611,-54.5
1221,44342476,-22.8
1222,44363340,7.8
1223,44384148,-17.5
1224,44404953,-45.8
1225,44425798,-34.2
1226,44446620,-45.5
1227,44467506,7.1
1228,44488298,-34.2
1229,44509178,12.5
1230,44529975,-23.9
1231,44550810,-22.2
1232,44571643,-22.6
1233,44592481,-17.9
1234,44613305,-27.2
1235,44634150,-15.6
1236,44654944,-54.9
1237,44675819,-13.2
1238,44696672,6.4
1239,44717478,-20.9
1240,44738305,-27.3
1241,44759132,-33.6
1242,44779950,-48.9
1243,44800780,-52.3
1244,44821609,-56.6
1245,44842455,-44.0
1246,44863300,-32.3
1247,44884148,-17.6
1248,44904968,-31.0
1249,44925809,-23.3
1250,44946626,-39.6
1251,44967458,-41.0
1252,44988312,-20.3
1253,45009146,-19.7
1254,45029984,-15.0
1255,45050778,-54.3
1256,45071669,3.3
1257,45092435,-64.0
1258,45113146,-186.4
1259,45134070,-95.7
1260,45154838,-161.0
1261,45175659,-173.4
1262,45196546,-119.7
1263,45217345,-154.0
1264,45238311,-21.4
1265,45259145,-20.7
1266,45279940,-59.1
1267,45300810,-22.4
1268,45321606,-59.7
1269,45342471,-28.1
1270,45363319,-13.4
1271,45384197,31.2
1272,45404970,-29.1
1273,45425823,-9.4
1274,45446623,-42.8
1275,45467522,22.9
1276,45488325,-7.5
1277,45509147,-18.8
1278,45530008,8.9
1279,45550827,-5.5
1280,45571661,-4.8
1281,45592475,-24.1
1282,45613305,-27.5
1283,45634136,-29.8
1284,45654966,-33.2
1285,45675830,-2.5
1286,45696689,23.2
1287,45717538,38.8
1288,45738347,14.5
1289,45759177,11.1
1290,45779945,-54.2
1291,45800804,-28.5
1292,45821625,-40.9
1293,45842462,-37.2
1294,45863327,-5.5
1295,45884155,-10.9
1296,45904949,-50.2
1297,45925855,22.4
1298,45946647,-18.9
1299,45967530,30.8
1300,45988311,-21.6
1301,46009122,-43.9
1302,46030005,5.7
1303,46050835,2.4
1304,46071647,-18.9
1305,46092472,-27.3
1306,46113317,-15.6
1307,46134158,-7.9
1308,46154968,-31.3
1309,46175811,-21.6
1310,46196601,-65.0
1311,46217475,-24.3
1312,46238318,-14.6
1313,46259126,-40.0
1314,46279969,-30.3
1315,46300834,1.3
1316,46321649,-17.0
1317,46342469,-30.3
1318,46363362,29.3
1319,46384163,-3.0
1320,46405000,0.7
1321,46425804,-28.7
1322,46446634,-32.0
1323,46467506,6.6
1324,46488311,-21.7
1325,46509120,-46.0
1326,46529986,-13.4
1327,46550811,-21.7
1328,46571645,-21.1
1329,46592475,-24.4
1330,46613311,-21.7
1331,46634158,-8.1
1332,46654998,-1.4
1333,46675813,-19.7
1334,46696646,-20.1
1335,46717473,-26.4
1336,46738316,-16.8
1337,46759130,-36.1
1338,46779934,-65.4
1339,46800782,-50.8
1340,46821625,-41.1
1341,46842468,-31.5
1342,46863327,-5.8
1343,46884151,-15.1
1344,46905037,37.5
1345,46925832,-0.8
1346,46946663,-3.1
1347,46967509,9.5
1348,46988322,-10.8
1349,47009162,-4.2
1350,47029981,-18.5
1351,47050829,-3.8
1352,47071659,-7.2
1353,47092478,-21.5
1354,47113313,-19.9
1355,47134145,-21.2
1356,47154963,-36.5
1357,47175809,-23.9
1358,47196719,52.8
1359,47217516,16.5
1360,47238329,-3.9
1361,47259140,-26.2
1362,47279974,-25.6
1363,47300825,-7.9
1364,47321557,-109.2
1365,47342431,-68.6
1366,47363319,-13.9
1367,47384157,-9.3
1368,47404971,-28.6
1369,47425811,-21.9
1370,47446645,-21.3
1371,47467504,4.4
1372,47488315,-17.9
1373,47509125,-41.3
1374,47529960,-39.6
1375,47550796,-37.0
1376,47571608,-58.3
1377,47592483,-16.6
1378,47613315,-18.0
1379,47634149,-17.3
1380,47654982,-17.7
1381,47675830,-3.0
1382,47696678,11.7
1383,47717462,-37.7
1384,47738321,-12.0
1385,47759139,-27.3
1386,47779977,-22.7
1387,47800858,25.0
1388,47821647,-19.4
1389,47842495,-4.7
1390,47863343,10.0
1391,47884151,-15.4
1392,47904983,-16.7
1393,47925814,-19.1
1394,47946621,-45.4
1395,47967520,20.3
1396,47988317,-16.1
1397,48009126,-40.4
1398,48030016,16.3
1399,48050806,-27.1
1400,48071644,-22.4
1401,48092499,-0.8
1402,48113247,-86.1
1403,48134176,9.6
1404,48154978,-21.8
1405,48175777,-56.1
1406,48196659,-7.5
1407,48217495,-4.8
1408,48238319,-14.1
1409,48259125,-41.5
1410,48279982,-17.8
1411,48300804,-29.1
1412,48321579,-87.5
1413,48342506,6.2
1414,48363357,23.8
1415,48383960,-206.5
1416,48404845,-154.8
1417,48425688,-145.2
1418,48446455,-211.5
1419,48467320,-179.9
1420,48488180,-153.2
1421,48509003,-163.5
1422,48529796,-203.9
1423,48550630,-203.2
1424,48571505,-161.5
1425,48592321,-178.9
1426,48613149,-184.2
1427,48633993,-173.6
1428,48654803,-196.9
1429,48675657,-176.2
1430,48696467,-199.6
1431,48717343,-156.9
1432,48738161,-172.3
1433,48758988,-178.6
1434,48779825,-174.9
1435,48800652,-181.3
1436,48821533,-133.6
1437,48842370,-129.9
1438,48863265,-68.3
1439,48884112,-54.6
1440,48904995,-5.0
1441,48925803,-30.3
1442,48946680,13.4
1443,48967463,-37.0
1444,48988328,-5.3
1445,49009110,-56.7
1446,49029953,-47.0
1447,49050846,12.7
1448,49071622,-44.7
1449,49092491,-9.0
1450,49113323,-10.3
1451,49134159,-7.7
1452,49154964,-36.0
1453,49175839,5.6
1454,49196478,-188.7
1455,49217330,-170.0
1456,49238119,-214.4
1457,49258964,-202.7
1458,49279800,-200.1
1459,49300644,-189.4
1460,49321468,-198.7
1461,49342325,-175.1
1462,49363125,-208.4
1463,49383964,-202.8
1464,49404821,-179.1
1465,49425645,-188.4
1466,49446661,-5.8
1467,49467528,27.9
1468,49488331,-2.4
1469,49509128,-38.8
1470,49529967,-33.1
1471,49550812,-21.5
1472,49571654,-12.8
1473,49592475,-25.1
1474,49613332,-1.5
1475,49634150,-16.8
1476,49654973,-27.2
1477,49675833,-0.5
1478,49696684,17.2
1479,49717476,-24.2
1480,49738327,-6.5
1481,49759116,-50.8
1482,49779966,-34.2
1483,49800818,-15.5
1484,49821582,-84.9
1485,49842440,-60.2
1486,49863328,-5.5
1487,49884133,-33.9
1488,49904940,-60.2
1489,49925787,-46.6
1490,49946615,-51.9
1491,49967451,-49.2
1492,49988328,-5.6
1493,50009161,-5.9
1494,50030027,26.8
1495,50050841,7.4
1496,50071621,-45.9
1497,50092505,4.7
1498,50113250,-83.6
1499,50134215,48.1
1500,50154973,-27.3
1501,50175804,-29.6
1502,50196652,-15.0
1503,50217452,-48.3
1504,50238330,-3.6
1505,50259140,-27.0
1506,50279976,-24.3
1507,50300886,52.4
1508,50321655,-12.0
1509,50342507,6.7
1510,50363330,-3.7
1511,50384224,57.0
1512,50404873,-127.3
1513,50425829,-4.7
1514,50446635,-32.0
1515,50467477,-23.4
1516,50488342,8.3
1517,50509134,-33.0
1518,50529984,-16.4
1519,50550820,-13.7
1520,50571689,22.0
1521,50592467,-33.4
1522,50613267,-66.7
1523,50634201,33.9
1524,50654962,-38.4
1525,50675838,4.3
1526,50696620,-47.1
1527,50717511,10.6
1528,50738343,9.2
1529,50759148,-19.1
1530,50779957,-43.4
1531,50800850,16.2
1532,50821647,-20.1
1533,50842517,16.6
1534,50863333,-0.8
1535,50884175,7.9
1536,50904990,-10.5
1537,50925856,22.2
1538,50946643,-24.1
1539,50967540,39.5
1540,50988339,5.2
1541,51009137,-30.2
1542,51029949,-51.5
1543,51050844,10.2
1544,51071660,-7.2
1545,51092491,-9.5
1546,51113334,0.2
1547,51134195,27.8
1548,51154957,-43.5
1549,51175832,-1.9
1550,51196655,-12.2
1551,51217479,-21.5
1552,51238335,1.1
1553,51259130,-37.2
1554,51279928,-72.6
1555,51300874,40.1
1556,51321653,-14.2
1557,51342522,21.4
1558,51363270,-63.9
1559,51384174,6.8
1560,51404975,-25.6
1561,51425843,9.1
1562,51446656,-11.3
1563,51467528,27.4
1564,51488342,8.1
1565,51509137,-30.3
1566,51529954,-46.6
1567,51550844,10.0
1568,51571597,-70.3
1569,51592486,-14.6
1570,51613337,3.0
1571,51634185,17.7
1572,51655036,35.4
1573,51675946,112.0
1574,51696603,-64.3
1575,51717605,104.3
1576,51738349,15.0
1577,51759224,56.7
1578,51780020,19.3
1579,51800866,32.0
1580,51821707,39.6
1581,51842509,8.3
1582,51863339,5.0
1583,51884216,48.6
1584,51905004,3.3
1585,51925883,49.0
1586,51946725,57.6
1587,51967574,73.3
1588,51988371,36.9
1589,52009144,-23.4
1590,52029990,-10.7
1591,52050870,35.9
1592,52071697,29.6
1593,52092486,-14.8
1594,52113345,10.9
1595,52134136,-31.4
1596,52154975,-25.8
1597,52175833,-1.1
1598,52196612,-55.4
1599,52217492,-8.8
1600,52238291,-43.1
1601,52259152,-15.5
1602,52279970,-30.8
1603,52300834,-0.1
1604,52321661,-6.5
1605,52342482,-18.8
1606,52363341,6.8
1607,52384154,-13.5
1608,52404970,-30.8
1609,52425811,-23.2
1610,52446653,-14.5
1611,52467518,17.2
1612,52488342,7.8
1613,52509153,-14.5
1614,52529998,-2.9
1615,52550838,3.8
1616,52571657,-10.5
1617,52592455,-45.9
1618,52613364,29.8
1619,52634159,-8.6
1620,52655004,3.1
1621,52675828,-6.2
1622,52696679,11.4
1623,52717471,-29.9
1624,52738343,8.8
1625,52759145,-22.6
1626,52780010,9.1
1627,52800850,15.7
1628,52821658,-9.6
1629,52842485,-15.9
1630,52863296,-38.3
1631,52884157,-10.6
1632,52904984,-17.0
1633,52925800,-34.3
1634,52946675,7.4
1635,52967458,-43.0
1636,52988345,10.7
1637,53009141,-26.6
1638,53029985,-16.0
1639,53050834,-0.3
1640,53071681,13.3
1641,53092484,-17.0
1642,53113345,10.7
1643,53134183,15.3
1644,53154985,-16.0
1645,53175815,-19.4
1646,53196693,25.3
1647,53217463,-38.0
1648,53238357,22.6
1649,53259152,-15.7
1650,53279996,-5.1
1651,53300842,7.6
1652,53321671,3.3
1653,53342496,-5.1
1654,53363368,33.6
1655,53384119,-48.7
1656,53404950,-51.1
1657,53425813,-21.4
1658,53446657,-10.8
1659,53467515,13.9
1660,53488353,18.6
1661,53509144,-23.8
1662,53530020,18.9
1663,53550830,-4.5
1664,53571684,16.2
1665,53592483,-18.1
1666,53613348,13.5
1667,53634180,12.2
1668,53654997,-4.1
1669,53675823,-11.5
1670,53696663,-4.8
1671,53717498,-3.2
1672,53738349,14.5
1673,53759138,-29.8
1674,53779988,-13.2
1675,53800840,5.5
1676,53821636,-31.9
1677,53842493,-8.2
1678,53863355,20.5
1679,53884181,13.1
1680,53905011,9.8
1681,53925816,-18.5
1682,53946675,7.1
1683,53967518,16.8
1684,53988288,-46.6
1685,54009128,-39.9
1686,54029980,-21.2
1687,54050808,-26.6
1688,54071681,13.1
1689,54092468,-33.3
1690,54113305,-29.6
1691,54134124,-43.9
1692,54154990,-11.3
1693,54175805,-29.6
1694,54196644,-23.9
1695,54217474,-27.3
1696,54238362,27.4
1697,54259143,-25.0
1698,54279989,-12.3
1699,54300851,16.4
1700,54321645,-23.0
1701,54342433,-68.3
1702,54363358,23.3
1703,54384159,-9.0
1704,54404960,-41.3
1705,54425819,-15.7
1706,54446710,42.0
1707,54467515,13.7
1708,54488358,23.3
1709,54509105,-63.0
1710,54530040,38.6
1711,54550876,41.3
1712,54571684,16.0
1713,54592455,-46.4
1714,54613397,62.3
1715,54634191,22.9
1716,54654989,-12.4
1717,54675845,10.3
1718,54696658,-10.1
1719,54717488,-13.4
1720,54738278,-56.7
1721,54759172,3.9
1722,54779978,-23.4
1723,54800826,-8.8
1724,54821648,-20.1
1725,54842501,-0.4
1726,54863355,20.2
1727,54884139,-29.1
1728,54904993,-8.5
1729,54925814,-20.8
1730,54946648,-20.1
1731,54967473,-28.5
1732,54988280,-54.8
1733,55009182,13.9
1734,55029996,-5.5
1735,55050826,-8.8
1736,55071649,-19.2
1737,55092497,-4.5
1738,55113311,-23.8
1739,55134180,11.8
1740,55154970,-31.5
1741,55175806,-28.9
1742,55196655,-13.2
1743,55217433,-68.5
1744,55238313,-21.9
1745,55259136,-32.2
1746,55279942,-59.5
1747,55300784,-50.9
1748,55321634,-34.2
1749,55342459,-42.6
1750,55363313,-21.9
1751,55384131,-37.2
1752,55404971,-30.6
1753,55425656,-178.9
1754,55446481,-187.3
1755,55467478,-23.6
1756,55488311,-23.9
1757,55509108,-60.3
1758,55529998,-3.6
1759,55550754,-80.9
1760,55571681,12.7
1761,55592514,12.4
1762,55613305,-30.0
1763,55633999,-169.3
1764,55654836,-165.6
1765,55675807,-28.0
1766,55696672,3.7
1767,55717498,-3.7
1768,55738311,-24.0
1769,55759162,-6.3
1770,55779973,-28.7
1771,55800864,29.0
1772,55821653,-15.3
1773,55842528,26.3
1774,55863360,25.0
1775,55884139,-29.4
1776,55904984,-17.7
1777,55925841,6.0
1778,55946653,-15.4
1779,55967366,-135.7
1780,55988313,-22.1
1781,56009173,4.6
1782,56030001,-0.7
1783,56050806,-29.1
1784,56071655,-13.4
1785,56092459,-42.7
1786,56113362,26.9
1787,56134194,25.6
1788,56154953,-48.8
1789,56175821,-14.1
1790,56196687,18.6
1791,56217480,-21.8
1792,56238362,26.9
1793,56259136,-32.5
1794,56279969,-32.8
1795,56300845,9.9
1796,56321667,-1.5
1797,56342488,-13.8
1798,56363363,27.9
1799,56384154,-14.5
1800,56404966,-35.8
1801,56425809,-26.2
1802,56446669,0.5
1803,56467508,6.2
1804,56488369,33.8
1805,56508983,-185.5
1806,56529814,-187.9
1807,56550636,-199.2
1808,56571525,-143.5
1809,56592305,-196.9
1810,56613138,-197.2
1811,56633993,-175.5
1812,56654845,-156.9
1813,56675701,-134.2
1814,56696493,-175.6
1815,56717291,-210.9
1816,56738156,-179.2
1817,56759037,-131.6
1818,56779891,-110.9
1819,56800835,-0.3
1820,56821620,-48.6
1821,56842489,-12.9
1822,56863305,-30.3
1823,56884156,-12.6
1824,56905006,4.1
1825,56925805,-30.3
1826,56946606,-62.6
1827,56967415,-87.0
1828,56988404,68.7
1829,57009231,62.4
1830,57029995,-7.0
1831,57050767,-68.3
1832,57071659,-9.7
1833,57092511,9.0
1834,57113367,31.7
1835,57134257,88.3
1836,57154997,-5.0
1837,57175774,-61.4
1838,57196602,-66.7
1839,57217444,-58.0
1840,57238264,-71.4
1841,57259072,-96.7
1842,57279941,-61.0
1843,57300806,-29.4
1844,57321617,-51.7
1845,57342464,-38.1
1846,57363273,-62.4
1847,57384121,-47.7
1848,57404988,-14.1
1849,57425839,3.6
1850,57446529,-139.8
1851,57467305,-197.1
1852,57488276,-59.4
1853,57509112,-56.8
1854,57530004,1.9
1855,57550807,-28.4
1856,57571642,-26.8
1857,57592460,-42.1
1858,57613311,-24.5
1859,57634117,-51.8
1860,57654988,-14.1
1861,57675829,-6.5
1862,57696663,-5.8
1863,57717466,-36.2
1864,57738288,-47.5
1865,57759124,-44.8
1866,57779989,-13.2
1867,57800788,-47.5
1868,57821648,-20.8
1869,57842458,-44.2
1870,57863323,-12.5
1871,57884134,-34.9
1872,57904957,-45.2
1873,57925799,-36.5
1874,57946626,-42.9
1875,57967457,-45.2
1876,57988290,-45.6
1877,58009141,-27.9
1878,58029980,-22.2
1879,58050816,-19.6
1880,58071660,-8.9
1881,58092427,-75.2
1882,58113270,-65.6
1883,58134123,-45.9
1884,58154906,-96.3
1885,58175784,-51.6
1886,58196649,-19.9
1887,58217475,-27.3
1888,58238296,-39.6
1889,58259127,-42.0
1890,58279999,-3.3
1891,58300827,-8.6
1892,58321630,-39.0
1893,58342466,-36.3
1894,58363291,-44.6
1895,58384068,-101.0
1896,58404920,-82.3
1897,58425726,-109.7
1898,58446624,-45.0
1899,58467449,-53.3
1900,58488311,-24.7
1901,58509106,-63.0
1902,58529998,-4.4
1903,58550804,-31.7
1904,58571626,-43.0
1905,58592467,-35.4
1906,58613287,-48.7
1907,58634126,-43.0
1908,58654946,-56.4
1909,58675808,-27.7
1910,58696533,-136.1
1911,58717299,-203.4
1912,58738178,-157.7
1913,58759043,-126.1
1914,58779834,-168.4
1915,58800648,-187.8
1916,58821499,-170.1
1917,58842377,-125.4
1918,58863219,-116.8
1919,58884059,-110.1
1920,58904937,-65.4
1921,58925817,-18.8
1922,58946683,13.9
1923,58967431,-71.5
1924,58988260,-75.8
1925,59009209,39.9
1926,59029809,-193.5
1927,59050628,-207.8
1928,59071500,-169.2
1929,59092293,-209.5
1930,59113135,-200.8
1931,59133979,-190.2
1932,59154832,-170.5
1933,59175647,-188.8
1934,59196523,-146.2
1935,59217329,-173.5
1936,59238153,-182.9
1937,59258992,-177.2
1938,59279942,-60.5
1939,59300805,-30.9
1940,59321648,-21.2
1941,59342481,-21.6
1942,59363379,43.1
1943,59384116,-53.2
1944,59405036,33.4
1945,59425803,-32.9
1946,59446662,-7.2
1947,59467471,-31.6
1948,59488386,50.1
1949,59509122,-47.3
1950,59529960,-42.6
1951,59550796,-39.9
1952,59571651,-18.3
1953,59592455,-47.6
1954,59613331,-5.0
1955,59634139,-30.3
1956,59654989,-13.6
1957,59675809,-27.0
1958,59696701,31.7
1959,59717467,-35.6
1960,59738336,0.0
1961,59759128,-41.3
1962,59780069,66.3
1963,59800824,-12.0
1964,59821680,10.7
1965,59842473,-29.7
1966,59863382,46.0
1967,59884103,-66.4
1968,59904958,-44.7
1969,59925773,-63.0
1970,59946628,-41.4
1971,59967452,-50.7
1972,59988314,-22.0
1973,60009114,-55.4
1974,60030017,14.3
1975,60050810,-26.1
1976,60071681,11.6
1977,60092463,-39.7
1978,60113389,52.9
1979,60134147,-22.4
1980,60154981,-21.8
1981,60175801,-35.1
1982,60196698,28.6
1983,60217496,-6.8
1984,60238389,52.9
1985,60259163,-6.4
1986,60279980,-22.8
1987,60300827,-9.1
1988,60321665,-4.5
1989,60342491,-11.8
1990,60363314,-22.1
1991,60384116,-53.5
1992,60405020,17.2
1993,60425807,-29.2
1994,60446641,-28.5
1995,60467481,-21.8
1996,60488340,3.8
1997,60509164,-5.5
1998,60530030,27.2
1999,60550802,-34.2
2000,60571626,-43.5
2001,60592451,-51.9
2002,60613386,49.8
2003,60634150,-19.5
2004,60654984,-18.9
2005,60675788,-48.2
2006,60696688,18.4
2007,60717445,-57.9
2008,60738387,50.8
2009,60759118,-51.6
2010,60780021,18.1
2011,60800764,-72.2
2012,60821665,-4.6
2013,60842480,-22.9
2014,60863319,-17.3
2015,60884124,-45.6
2016,60904909,-93.9
2017,60925660,-176.3
2018,60946480,-189.6
2019,60967336,-167.0
2020,60988147,-189.3
2021,61008977,-192.6
2022,61029820,-183.0
2023,61050643,-193.3
2024,61071479,-190.7
2025,61092313,-190.0
2026,61113137,-199.3
2027,61133971,-198.7
2028,61154849,-154.0
2029,61175619,-217.3
2030,61196687,17.3
2031,61217459,-44.0
2032,61238390,53.6
2033,61259149,-20.7
2034,61279955,-48.0
2035,61300823,-13.4
2036,61321624,-45.7
2037,61342499,-4.1
2038,61363325,-11.4
2039,61384158,-11.7
2040,61404992,-11.1
2041,61425807,-29.4
2042,61446613,-56.7
2043,61467444,-59.1
2044,61488323,-13.4
2045,61509095,-74.8
2046,61529850,-153.1
2047,61550651,-185.4
2048,61571626,-43.8
2049,61592473,-30.1
2050,61613313,-23.5
2051,61634176,6.2
2052,61654960,-43.1
2053,61675771,-65.5
2054,61696646,-23.8
2055,61717445,-58.1
2056,61738293,-43.5
2057,61759108,-61.8
2058,61779952,-51.2
2059,61800804,-32.5
2060,61821659,-10.8
2061,61842484,-19.2
2062,61863338,1.5
2063,61884113,-56.9
2064,61905004,0.8
2065,61925804,-32.5
2066,61946665,-4.9
2067,61967502,-1.2
2068,61988344,7.5
2069,62009134,-35.9
2070,62030018,14.8
2071,62050800,-36.6
2072,62071649,-20.9
2073,62092495,-8.2
2074,62113400,63.4
2075,62134142,-27.9
2076,62155067,63.7
2077,62175774,-62.6
2078,62196672,2.1
2079,62217498,-5.3
2080,62238262,-74.6
2081,62259137,-32.9
2082,62279996,-7.3
2083,62300785,-51.6
2084,62321693,23.0
2085,62342433,-70.3
2086,62363461,124.4
2087,62384197,27.0
2088,62404972,-31.3
2089,62425672,-164.7
2090,62446503,-167.0
2091,62467305,-198.3
2092,62488165,-171.7
2093,62508994,-176.0
2094,62529835,-168.3
2095,62550637,-199.7
2096,62571483,-187.0
2097,62592311,-192.4
2098,62613176,-160.7
2099,62633977,-193.0
2100,62654845,-158.4
2101,62675624,-212.7
2102,62696472,-198.1
2103,62717327,-176.4
2104,62738325,-11.7
2105,62759134,-36.1
2106,62779948,-55.4
2107,62800836,-0.7
2108,62821676,5.9
2109,62842469,-34.4
2110,62863340,3.2
2111,62884180,9.9
2112,62905009,5.6
2113,62925815,-21.8
2114,62946653,-17.1
2115,62967500,-3.5
2116,62988341,4.2
2117,63009203,32.9
2118,63029991,-12.5
2119,63050789,-47.8
2120,63071677,6.9
2121,63092416,-87.5
2122,63113325,-11.8
2123,63134029,-141.2
2124,63154839,-164.5
2125,63175651,-185.8
2126,63196503,-167.2
2127,63217311,-192.5
2128,63238179,-157.9
2129,63258996,-174.2
2130,63279865,-138.5
2131,63300823,-13.9
2132,63321742,71.8
2133,63342444,-59.5
2134,63363292,-44.9
2135,63384004,-166.2
2136,63404851,-152.6
2137,63425695,-141.9
2138,63446645,-25.2
2139,63467498,-5.6
2140,63488336,-0.9
2141,63509117,-53.3
2142,63529967,-36.6
2143,63550700,-136.9
2144,63571535,-135.3
2145,63592488,-15.6
2146,63613296,-40.9
2147,63634213,42.7
2148,63654975,-28.6
2149,63675835,-2.0
2150,63696659,-11.3
2151,63717474,-29.6
2152,63738351,14.0
2153,63759137,-33.3
2154,63779980,-23.7
2155,63800766,-71.0
2156,63821620,-50.3
2157,63842468,-35.7
2158,63863315,-22.0
2159,63884196,25.7
2160,63904969,-34.7
2161,63925805,-32.0
2162,63946644,-26.4
2163,63967486,-17.7
2164,63988311,-26.0
2165,64009130,-40.4
2166,64030000,-3.7
2167,64050831,-6.1
2168,64071660,-10.4
2169,64092496,-7.7
2170,64113322,-15.1
2171,64134175,4.6
2172,64154987,-16.7
2173,64175839,1.9
2174,64196678,7.6
2175,64217496,-7.8
2176,64238358,20.9
2177,64259147,-23.4
2178,64280024,20.2
2179,64300806,-31.1
2180,64321657,-13.5
2181,64342504,0.2
2182,64363350,12.9
2183,64384114,-56.5
2184,64405069,65.2
2185,64425795,-42.1
2186,64446483,-187.5
2187,64467319,-184.8
2188,64488175,-162.2
2189,64509148,-22.5
2190,64529994,-9.8
2191,64550803,-34.2
2192,64571631,-39.5
2193,64592457,-46.9
2194,64613336,-1.2
2195,64634155,-15.5
2196,64655009,5.1
2197,64675835,-2.2
2198,64696662,-8.5
2199,64717515,11.1
2200,64738348,10.8
2201,64759156,-14.6
2202,64780001,-2.9
2203,64800874,36.8
2204,64821642,-28.6
2205,64842489,-14.9
2206,64863327,-10.3
2207,64884164,-6.6
2208,64905001,-2.9
2209,64925854,16.7
2210,64946681,10.4
2211,64967529,25.0
2212,64988327,-10.3
2213,65009183,12.4
2214,65030000,-4.0
2215,65050783,-54.3
2216,65071685,14.4
2217,65092491,-13.0
2218,65113317,-20.3
2219,65134147,-23.7
2220,65154981,-23.0
2221,65175859,21.7
2222,65196666,-4.7
2223,65217518,14.0
2224,65238366,28.6
2225,65259133,-37.7
2226,65279987,-17.0
2227,65300807,-30.4
2228,65321646,-24.7
2229,65342471,-33.0
2230,65363327,-10.4
2231,65384153,-17.7
2232,65405013,8.9
2233,65425834,-3.4
2234,65446663,-7.7
2235,65467499,-5.1
2236,65488319,-18.4
2237,65509184,13.2
2238,65530072,67.9
2239,65550829,-8.4
2240,65571657,-13.8
2241,65592477,-27.1
2242,65613293,-44.4
2243,65634139,-31.8
2244,65654995,-9.1
2245,65675838,0.5
2246,65696652,-18.8
2247,65717494,-10.1
2248,65738355,17.5
2249,65759148,-22.8
2250,65780001,-3.2
2251,65800777,-60.5
2252,65821644,-26.8
2253,65842490,-14.2
2254,65863339,1.5
2255,65884193,22.2
2256,65905005,0.8
2257,65925879,41.5
2258,65946655,-15.9
2259,65967540,35.8
2260,65988333,-4.5
2261,66009152,-18.9
2262,66030038,33.8
2263,66050832,-5.6
2264,66071687,16.1
2265,66092442,-62.2
2266,66113333,-4.6
2267,66134093,-77.9
2268,66155013,8.8
2269,66175848,10.4
2270,66196503,-167.9
2271,66217334,-170.3
2272,66238171,-166.6
2273,66259007,-163.9
2274,66279886,-118.3
2275,66300829,-8.6
2276,66321689,18.0
2277,66342486,-18.3
2278,66363300,-37.6
2279,66384191,20.0
2280,66404984,-20.3
2281,66425829,-8.6
2282,66446652,-19.0
2283,66467461,-43.3
2284,66488335,-2.7
2285,66509143,-28.0
2286,66529987,-17.3
2287,66550796,-41.7
2288,66571642,-29.0
2289,66592494,-10.4
2290,66613315,-22.7
2291,66634135,-36.0
2292,66654988,-16.4
2293,66675819,-18.7
2294,66696663,-8.0
2295,66717515,10.6
2296,66738340,2.3
2297,66759124,-47.1
2298,66779969,-35.4
2299,66800836,-1.7
2300,66821631,-40.1
2301,66842463,-41.4
2302,66863370,32.2
2303,66884124,-47.1
2304,66904948,-56.4
2305,66925772,-65.8
2306,66946682,10.9
2307,66967500,-4.4
2308,66988336,-1.8
2309,67009141,-30.1
2310,67029970,-34.5
2311,67050805,-32.8
2312,67071661,-10.1
2313,67092448,-56.5
2314,67113223,-114.8
2315,67134120,-51.2
2316,67154973,-31.5
2317,67175780,-57.8
2318,67196672,0.8
2319,67217460,-44.5
2320,67238284,-53.8
2321,67259131,-40.2
2322,67279953,-51.5
2323,67300817,-20.9
2324,67321660,-11.2
2325,67342477,-27.5
2326,67363318,-19.9
2327,67384161,-10.2
2328,67404955,-49.6
2329,67425834,-3.9
2330,67446656,-15.2
2331,67467530,25.4
2332,67488341,3.1
2333,67509176,4.8
2334,67529978,-26.6
2335,67550799,-38.9
2336,67571646,-25.3
2337,67592472,-32.6
2338,67613225,-112.9
2339,67634167,-4.3
2340,67654957,-47.6
2341,67675847,9.0
2342,67696680,8.7
2343,67717494,-10.6
2344,67738340,2.0
2345,67759166,-5.3
2346,67779981,-23.6
2347,67800842,4.0
2348,67821660,-11.3
2349,67842534,29.3
2350,67863316,-22.0
2351,67884140,-31.3
2352,67904945,-59.7
2353,67925836,-2.0
2354,67946666,-5.4
2355,67967480,-24.7
2356,67988297,-41.0
2357,68009109,-62.4
2358,68029984,-20.7
2359,68050789,-49.0
2360,68071659,-12.4
2361,68092486,-18.7
2362,68113345,6.9
2363,68134279,107.6
2364,68154986,-18.7
2365,68175864,25.9
2366,68196649,-22.4
2367,68217555,50.2
2368,68238339,0.9
2369,68259180,8.6
2370,68279977,-27.8
2371,68300849,10.9
2372,68321650,-21.4
2373,68342529,24.2
2374,68363321,-17.1
2375,68384176,4.5
2376,68405004,-0.8
2377,68425839,0.9
2378,68446681,9.5
2379,68467525,20.2
2380,68488347,8.8
2381,68509186,14.5
2382,68530026,21.2
2383,68550857,18.8
2384,68571669,-2.5
2385,68592493,-11.9
2386,68613296,-42.2
2387,68634181,9.5
2388,68654963,-41.9
2389,68675842,3.8
2390,68696659,-12.5
2391,68717468,-36.9
2392,68738334,-4.2
2393,68759161,-10.6
2394,68779957,-47.9
