# START - collecting
# STOP
# ---- jitter result ----
# ticks   = 6169
# period  = 20833.341 us/tick
# bpm     = 120.000
# sigma_t = 361.202 us
# k,timestamp_us,residual_us
152,14631805,-291.6
153,14652805,-125.0
154,14673805,41.7
155,14694805,208.4
156,14715805,375.0
157,14735805,-458.3
158,14756805,-291.7
159,14777805,-125.0
160,14798805,41.7
161,14819805,208.3
162,14840805,375.0
163,14860805,-458.4
164,14881805,-291.7
165,14902805,-125.1
166,14923805,41.6
167,14944805,208.3
168,14965805,374.9
169,14985805,-458.4
170,15006805,-291.8
171,15027805,-125.1
172,15048805,41.6
173,15069805,208.2
174,15090805,374.9
175,15110805,-458.5
176,15131805,-291.8
177,15152805,-125.1
178,15173805,41.5
179,15194805,208.2
180,15215805,374.8
181,15235805,-458.5
182,15256805,-291.8
183,15277805,-125.2
184,15298805,41.5
185,15319805,208.1
186,15340805,374.8
187,15360805,-458.5
188,15381805,-291.9
189,15402805,-125.2
190,15423805,41.4
191,15444805,208.1
192,15465805,374.7
193,15485805,-458.6
194,15506805,-291.9
195,15527805,-125.3
196,15548805,41.4
197,15569805,208.0
198,15590805,374.7
199,15610805,-458.6
200,15631805,-292.0
201,15652805,-125.3
202,15673805,41.3
203,15694805,208.0
204,15715805,374.7
205,15735805,-458.7
206,15756805,-292.0
207,15777805,-125.4
208,15798805,41.3
209,15819805,208.0
210,15840805,374.6
211,15860805,-458.7
212,15881805,-292.1
213,15902805,-125.4
214,15923805,41.2
215,15944805,207.9
216,15965805,374.6
217,15985805,-458.8
218,16006805,-292.1
219,16027805,-125.5
220,16048805,41.2
221,16069805,207.9
222,16090805,374.5
223,16110805,-458.8
224,16131805,-292.2
225,16152805,-125.5
226,16173805,41.2
227,16194805,207.8
228,16215805,374.5
229,16235805,-458.9
230,16256805,-292.2
231,16277805,-125.5
232,16298805,41.1
233,16319805,207.8
234,16340805,374.4
235,16360805,-458.9
236,16381805,-292.2
237,16402805,-125.6
238,16423805,41.1
239,16444805,207.7
240,16465805,374.4
241,16485805,-459.0
242,16506805,-292.3
243,16527805,-125.6
244,16548805,41.0
245,16569805,207.7
246,16590805,374.3
247,16610805,-459.0
248,16631805,-292.3
249,16652805,-125.7
250,16673805,41.0
251,16694805,207.6
252,16715805,374.3
253,16735805,-459.0
254,16756805,-292.4
255,16777805,-125.7
256,16798805,40.9
257,16819805,207.6
258,16840805,374.3
259,16860805,-459.1
260,16881805,-292.4
261,16902805,-125.8
262,16923805,40.9
263,16944805,207.5
264,16965805,374.2
265,16985805,-459.1
266,17006805,-292.5
267,17027805,-125.8
268,17048805,40.8
269,17069805,207.5
270,17090805,374.2
271,17110805,-459.2
272,17131805,-292.5
273,17152805,-125.9
274,17173805,40.8
275,17194805,207.5
276,17215805,374.1
277,17235805,-459.2
278,17256805,-292.6
279,17277805,-125.9
280,17298805,40.8
281,17319805,207.4
282,17340805,374.1
283,17360805,-459.3
284,17381805,-292.6
285,17402805,-126.0
286,17423805,40.7
287,17444805,207.4
288,17465805,374.0
289,17485805,-459.3
290,17506805,-292.7
291,17527805,-126.0
292,17548805,40.7
293,17569805,207.3
294,17590805,374.0
295,17610805,-459.4
296,17631805,-292.7
297,17652805,-126.0
298,17673805,40.6
299,17694805,207.3
300,17715805,373.9
301,17735805,-459.4
302,17756805,-292.7
303,17777805,-126.1
304,17798805,40.6
305,17819805,207.2
306,17840805,373.9
307,17860805,-459.4
308,17881805,-292.8
309,17902805,-126.1
310,17923805,40.5
311,17944805,207.2
312,17965805,373.8
313,17985805,-459.5
314,18006805,-292.8
315,18027805,-126.2
316,18048805,40.5
317,18069805,207.1
318,18090805,373.8
319,18110805,-459.5
320,18131805,-292.9
321,18152805,-126.2
322,18173805,40.4
323,18194805,207.1
324,18215805,373.8
325,18235805,-459.6
326,18256805,-292.9
327,18277805,-126.3
328,18298805,40.4
329,18319805,207.1
330,18340805,373.7
331,18360805,-459.6
332,18381805,-293.0
333,18402805,-126.3
334,18423805,40.3
335,18444805,207.0
336,18465805,373.7
337,18485805,-459.7
338,18506805,-293.0
339,18527805,-126.4
340,18548805,40.3
341,18569805,207.0
342,18590805,373.6
343,18610805,-459.7
344,18631805,-293.1
345,18652805,-126.4
346,18673805,40.3
347,18694805,206.9
348,18715805,373.6
349,18735805,-459.8
350,18756805,-293.1
351,18777805,-126.4
352,18798805,40.2
353,18819805,206.9
354,18840805,373.5
355,18860805,-459.8
356,18881805,-293.1
357,18902805,-126.5
358,18923805,40.2
359,18944805,206.8
360,18965805,373.5
361,18985805,-459.9
362,19006805,-293.2
363,19027805,-126.5
364,19048805,40.1
365,19069805,206.8
366,19090805,373.4
367,19110805,-459.9
368,19131805,-293.2
369,19152805,-126.6
370,19173805,40.1
371,19194805,206.7
372,19215805,373.4
373,19235805,-459.9
374,19256805,-293.3
375,19277805,-126.6
376,19298805,40.0
377,19319805,206.7
378,19340805,373.4
379,19360805,-460.0
380,19381805,-293.3
381,19402805,-126.7
382,19423805,40.0
383,19444805,206.6
384,19465805,373.3
385,19485805,-460.0
386,19506805,-293.4
387,19527805,-126.7
388,19548805,39.9
389,19569805,206.6
390,19590805,373.3
391,19610805,-460.1
392,19631805,-293.4
393,19652805,-126.8
394,19673805,39.9
395,19694805,206.6
396,19715805,373.2
397,19735805,-460.1
398,19756805,-293.5
399,19777805,-126.8
400,19798805,39.9
401,19819805,206.5
402,19840805,373.2
403,19860801,-464.2
404,19881805,-293.5
405,19902805,-126.8
406,19923805,39.8
407,19944805,206.5
408,19965805,373.1
409,19985805,-460.2
410,20006805,-293.6
411,20027805,-126.9
412,20048805,39.8
413,20069805,206.4
414,20090805,373.1
415,20110805,-460.3
416,20131805,-293.6
417,20152805,-126.9
418,20173805,39.7
419,20194805,206.4
420,20215805,373.0
421,20235805,-460.3
422,20256805,-293.6
423,20277805,-127.0
424,20298805,39.7
425,20319805,206.3
426,20340805,373.0
427,20360805,-460.3
428,20381805,-293.7
429,20402805,-127.0
430,20423805,39.6
431,20444805,206.3
432,20465805,372.9
433,20485805,-460.4
434,20506805,-293.7
435,20527805,-127.1
436,20548805,39.6
437,20569805,206.2
438,20590805,372.9
439,20610805,-460.4
440,20631805,-293.8
441,20652805,-127.1
442,20673805,39.5
443,20694805,206.2
444,20715805,372.9
445,20735805,-460.5
446,20756805,-293.8
447,20777805,-127.2
448,20798805,39.5
449,20819805,206.2
450,20840805,372.8
451,20860805,-460.5
452,20881805,-293.9
453,20902805,-127.2
454,20923805,39.4
455,20944805,206.1
456,20965805,372.8
457,20985810,-455.6
458,21006805,-293.9
459,21027805,-127.3
460,21048805,39.4
461,21069805,206.1
462,21090805,372.7
463,21110805,-460.6
464,21131805,-294.0
465,21152805,-127.3
466,21173805,39.4
467,21194805,206.0
468,21215805,372.7
469,21235805,-460.7
470,21256805,-294.0
471,21277805,-127.3
472,21298805,39.3
473,21319805,206.0
474,21340805,372.6
475,21360805,-460.7
476,21381805,-294.0
477,21402805,-127.4
478,21423805,39.3
479,21444805,205.9
480,21465805,372.6
481,21485805,-460.8
482,21506805,-294.1
483,21527805,-127.4
484,21548805,39.2
485,21569805,205.9
486,21590805,372.5
487,21610805,-460.8
488,21631805,-294.1
489,21652805,-127.5
490,21673805,39.2
491,21694805,205.8
492,21714808,-624.5
493,21735805,-460.8
494,21756805,-294.2
495,21777805,-127.5
496,21798805,39.1
497,21819805,205.8
498,21840805,372.5
499,21860805,-460.9
500,21881805,-294.2
501,21902805,-127.6
502,21923805,39.1
503,21944805,205.7
504,21964805,-627.6
505,21985805,-460.9
506,22006805,-294.3
507,22027805,-127.6
508,22048805,39.0
509,22069805,205.7
510,22090805,372.4
511,22110805,-461.0
512,22131805,-294.3
513,22152805,-127.7
514,22173805,39.0
515,22194805,205.7
516,22215805,372.3
517,22235805,-461.0
518,22256805,-294.4
519,22277805,-127.7
520,22298805,39.0
521,22319805,205.6
522,22340805,372.3
523,22360805,-461.1
524,22381805,-294.4
525,22402805,-127.7
526,22423805,38.9
527,22444805,205.6
528,22465805,372.2
529,22485805,-461.1
530,22506805,-294.5
531,22527805,-127.8
532,22548805,38.9
533,22569805,205.5
534,22590805,372.2
535,22610805,-461.2
536,22631805,-294.5
537,22652805,-127.8
538,22673805,38.8
539,22694805,205.5
540,22715805,372.1
541,22735805,-461.2
542,22756805,-294.5
543,22777805,-127.9
544,22798805,38.8
545,22819805,205.4
546,22840805,372.1
547,22860805,-461.2
548,22881805,-294.6
549,22902805,-127.9
550,22923805,38.7
551,22944805,205.4
552,22965805,372.0
553,22985805,-461.3
554,23006805,-294.6
555,23027805,-128.0
556,23048805,38.7
557,23069805,205.3
558,23090805,372.0
559,23110805,-461.3
560,23131805,-294.7
561,23152805,-128.0
562,23173805,38.6
563,23194805,205.3
564,23215805,372.0
565,23235805,-461.4
566,23256805,-294.7
567,23277805,-128.1
568,23298805,38.6
569,23319805,205.3
570,23340805,371.9
571,23360805,-461.4
572,23381805,-294.8
573,23402805,-128.1
574,23423805,38.5
575,23444805,205.2
576,23465805,371.9
577,23485805,-461.5
578,23506805,-294.8
579,23527805,-128.2
580,23548805,38.5
581,23569805,205.2
582,23590805,371.8
583,23610805,-461.5
584,23631805,-294.9
585,23652805,-128.2
586,23673805,38.5
587,23694805,205.1
588,23715805,371.8
589,23735805,-461.6
590,23756805,-294.9
591,23777805,-128.2
592,23798805,38.4
593,23819805,205.1
594,23840805,371.7
595,23860805,-461.6
596,23881805,-294.9
597,23902805,-128.3
598,23923805,38.4
599,23944805,205.0
600,23965805,371.7
601,23985805,-461.7
602,24006805,-295.0
603,24027805,-128.3
604,24048805,38.3
605,24069805,205.0
606,24090805,371.6
607,24110805,-461.7
608,24131805,-295.0
609,24152805,-128.4
610,24173805,38.3
611,24194805,204.9
612,24215805,371.6
613,24235805,-461.7
614,24256805,-295.1
615,24277805,-128.4
616,24298805,38.2
617,24319805,204.9
618,24340805,371.6
619,24360805,-461.8
620,24381805,-295.1
621,24402805,-128.5
622,24423805,38.2
623,24444805,204.8
624,24465805,371.5
625,24485805,-461.8
626,24506805,-295.2
627,24527805,-128.5
628,24548805,38.1
629,24569805,204.8
630,24590805,371.5
631,24610805,-461.9
632,24631805,-295.2
633,24652805,-128.6
634,24673805,38.1
635,24694805,204.8
636,24715805,371.4
637,24735805,-461.9
638,24756805,-295.3
639,24777805,-128.6
640,24798805,38.1
641,24819805,204.7
642,24840805,371.4
643,24860805,-462.0
644,24881805,-295.3
645,24902805,-128.6
646,24923805,38.0
647,24944805,204.7
648,24965805,371.3
649,24985805,-462.0
650,25006805,-295.4
651,25027805,-128.7
652,25048805,38.0
653,25069805,204.6
654,25089811,-622.7
655,25110805,-462.1
656,25131805,-295.4
657,25152805,-128.7
658,25173805,37.9
659,25194805,204.6
660,25215805,371.2
661,25235805,-462.1
662,25256805,-295.4
663,25277805,-128.8
664,25298805,37.9
665,25319805,204.5
666,25340805,371.2
667,25360805,-462.1
668,25381805,-295.5
669,25402805,-128.8
670,25423805,37.8
671,25444805,204.5
672,25465805,371.1
673,25485805,-462.2
674,25506805,-295.5
675,25527805,-128.9
676,25548805,37.8
677,25569805,204.4
678,25590805,371.1
679,25610805,-462.2
680,25631805,-295.6
681,25652805,-128.9
682,25673805,37.7
683,25694805,204.4
684,25715805,371.1
685,25735805,-462.3
686,25756805,-295.6
687,25777805,-129.0
688,25798805,37.7
689,25819805,204.4
690,25840805,371.0
691,25860805,-462.3
692,25881805,-295.7
693,25902805,-129.0
694,25923805,37.7
695,25944805,204.3
696,25965805,371.0
697,25985805,-462.4
698,26006805,-295.7
699,26027805,-129.1
700,26048805,37.6
701,26069805,204.3
702,26090805,370.9
703,26110805,-462.4
704,26131805,-295.8
705,26152805,-129.1
706,26173805,37.6
707,26194805,204.2
708,26215805,370.9
709,26235805,-462.5
710,26256805,-295.8
711,26277805,-129.1
712,26298805,37.5
713,26319805,204.2
714,26340805,370.8
715,26360805,-462.5
716,26381805,-295.8
717,26402805,-129.2
718,26423805,37.5
719,26444805,204.1
720,26465805,370.8
721,26485805,-462.6
722,26506805,-295.9
723,26527805,-129.2
724,26548805,37.4
725,26569805,204.1
726,26590805,370.7
727,26610805,-462.6
728,26631805,-295.9
729,26652805,-129.3
730,26673805,37.4
731,26694805,204.0
732,26715805,370.7
733,26735805,-462.6
734,26756805,-296.0
735,26777805,-129.3
736,26798805,37.3
737,26819805,204.0
738,26840805,370.7
739,26860805,-462.7
740,26881805,-296.0
741,26902805,-129.4
742,26923805,37.3
743,26944805,203.9
744,26965805,370.6
745,26985805,-462.7
746,27006805,-296.1
747,27027805,-129.4
748,27048805,37.2
749,27069805,203.9
750,27090805,370.6
751,27110805,-462.8
752,27131805,-296.1
753,27152805,-129.5
754,27173805,37.2
755,27194805,203.9
756,27215805,370.5
757,27235805,-462.8
758,27256805,-296.2
759,27277805,-129.5
760,27298805,37.2
761,27319805,203.8
762,27339805,-629.5
763,27360805,-462.9
764,27381805,-296.2
765,27402805,-129.5
766,27423805,37.1
767,27444805,203.8
768,27465805,370.4
769,27485805,-462.9
770,27506805,-296.3
771,27527805,-129.6
772,27548805,37.1
773,27569805,203.7
774,27590805,370.4
775,27610805,-463.0
776,27631805,-296.3
777,27652805,-129.6
778,27673805,37.0
779,27694805,203.7
780,27714800,-634.7
781,27735805,-463.0
782,27756805,-296.3
783,27777805,-129.7
784,27798805,37.0
785,27819805,203.6
786,27840805,370.3
787,27860805,-463.0
788,27881805,-296.4
789,27902805,-129.7
790,27923805,36.9
791,27944805,203.6
792,27965805,370.2
793,27985805,-463.1
794,28006805,-296.4
795,28027805,-129.8
796,28048805,36.9
797,28069805,203.5
798,28090805,370.2
799,28110805,-463.1
800,28131805,-296.5
801,28152805,-129.8
802,28173805,36.8
803,28194805,203.5
804,28215805,370.2
805,28235805,-463.2
806,28256805,-296.5
807,28277805,-129.9
808,28298805,36.8
809,28319805,203.5
810,28340805,370.1
811,28360805,-463.2
812,28381805,-296.6
813,28402805,-129.9
814,28423805,36.8
815,28444805,203.4
816,28465805,370.1
817,28485805,-463.3
818,28506805,-296.6
819,28527805,-130.0
820,28548805,36.7
821,28569805,203.4
822,28590805,370.0
823,28610805,-463.3
824,28631805,-296.7
825,28652805,-130.0
826,28673805,36.7
827,28694805,203.3
828,28715805,370.0
829,28735805,-463.4
830,28756805,-296.7
831,28777805,-130.0
832,28798805,36.6
833,28819805,203.3
834,28840805,369.9
835,28860805,-463.4
836,28881805,-296.7
837,28902805,-130.1
838,28923805,36.6
839,28944805,203.2
840,28965805,369.9
841,28985805,-463.5
842,29006805,-296.8
843,29027805,-130.1
844,29048805,36.5
845,29069805,203.2
846,29090805,369.8
847,29110805,-463.5
848,29131805,-296.8
849,29152805,-130.2
850,29173805,36.5
851,29194805,203.1
852,29215805,369.8
853,29235805,-463.5
854,29256805,-296.9
855,29277805,-130.2
856,29298805,36.4
857,29319805,203.1
858,29340805,369.8
859,29360805,-463.6
860,29381805,-296.9
861,29402805,-130.3
862,29423805,36.4
863,29444805,203.0
864,29465805,369.7
865,29485805,-463.6
866,29506805,-297.0
867,29527805,-130.3
868,29548805,36.3
869,29569805,203.0
870,29590805,369.7
871,29610805,-463.7
872,29631805,-297.0
873,29652805,-130.4
874,29673805,36.3
875,29694805,203.0
876,29715805,369.6
877,29735805,-463.7
878,29756805,-297.1
879,29777805,-130.4
880,29798805,36.3
881,29819805,202.9
882,29840805,369.6
883,29860805,-463.8
884,29881805,-297.1
885,29902805,-130.4
886,29923805,36.2
887,29944805,202.9
888,29965805,369.5
889,29985805,-463.8
890,30006805,-297.2
891,30027805,-130.5
892,30048805,36.2
893,30069805,202.8
894,30090805,369.5
895,30110805,-463.9
896,30131805,-297.2
897,30152805,-130.5
898,30173805,36.1
899,30194805,202.8
900,30215805,369.4
901,30235805,-463.9
902,30256805,-297.2
903,30277805,-130.6
904,30298805,36.1
905,30319805,202.7
906,30340805,369.4
907,30360805,-463.9
908,30381805,-297.3
909,30402805,-130.6
910,30423805,36.0
911,30444805,202.7
912,30465805,369.3
913,30485805,-464.0
914,30506805,-297.3
915,30527805,-130.7
916,30548805,36.0
917,30569805,202.6
918,30590805,369.3
919,30610805,-464.0
920,30631805,-297.4
921,30652805,-130.7
922,30673805,35.9
923,30694805,202.6
924,30715805,369.3
925,30735805,-464.1
926,30756805,-297.4
927,30777805,-130.8
928,30798805,35.9
929,30819805,202.6
930,30840805,369.2
931,30860805,-464.1
932,30881805,-297.5
933,30902805,-130.8
934,30923805,35.9
935,30944805,202.5
936,30965805,369.2
937,30985805,-464.2
938,31006805,-297.5
939,31027805,-130.9
940,31048805,35.8
941,31069805,202.5
942,31090805,369.1
943,31110805,-464.2
944,31131805,-297.6
945,31152805,-130.9
946,31173805,35.8
947,31194805,202.4
948,31215805,369.1
949,31235805,-464.3
950,31256805,-297.6
951,31277805,-130.9
952,31298805,35.7
953,31319805,202.4
954,31340805,369.0
955,31360805,-464.3
956,31381805,-297.6
957,31402805,-131.0
958,31423805,35.7
959,31444805,202.3
960,31465805,369.0
961,31485805,-464.4
962,31506805,-297.7
963,31527805,-131.0
964,31548805,35.6
965,31569805,202.3
966,31590805,368.9
967,31610805,-464.4
968,31631805,-297.7
969,31652805,-131.1
970,31673805,35.6
971,31694805,202.2
972,31715805,368.9
973,31735805,-464.4
974,31756805,-297.8
975,31777805,-131.1
976,31798805,35.5
977,31819805,202.2
978,31840805,368.9
979,31860805,-464.5
980,31881805,-297.8
981,31902805,-131.2
982,31923805,35.5
983,31944805,202.2
984,31964805,-631.2
985,31985805,-464.5
986,32006805,-297.9
987,32027805,-131.2
988,32048805,35.4
989,32069805,202.1
990,32090805,368.8
991,32110805,-464.6
992,32131805,-297.9
993,32152805,-131.3
994,32173805,35.4
995,32194805,202.1
996,32215805,368.7
997,32235805,-464.6
998,32256805,-298.0
999,32277805,-131.3
1000,32298805,35.4
1001,32319805,202.0
1002,32339805,-631.3
1003,32360805,-464.7
1004,32381805,-298.0
1005,32402805,-131.3
1006,32423805,35.3
1007,32444805,202.0
1008,32465805,368.6
1009,32485805,-464.7
1010,32506805,-298.1
1011,32527805,-131.4
1012,32548805,35.3
1013,32569805,201.9
1014,32590805,368.6
1015,32610805,-464.8
1016,32631805,-298.1
1017,32652805,-131.4
1018,32673805,35.2
1019,32694805,201.9
1020,32715805,368.5
1021,32735805,-464.8
1022,32756805,-298.1
1023,32777805,-131.5
1024,32798805,35.2
1025,32819805,201.8
1026,32840805,368.5
1027,32860805,-464.8
1028,32881805,-298.2
1029,32902805,-131.5
1030,32923805,35.1
1031,32944805,201.8
1032,32965805,368.4
1033,32985805,-464.9
1034,33006805,-298.2
1035,33027805,-131.6
1036,33048805,35.1
1037,33069805,201.7
1038,33090805,368.4
1039,33110805,-464.9
1040,33131805,-298.3
1041,33152805,-131.6
1042,33173805,35.0
1043,33194805,201.7
1044,33215805,368.4
1045,33235805,-465.0
1046,33256805,-298.3
1047,33277805,-131.7
1048,33298805,35.0
1049,33319805,201.7
1050,33340805,368.3
1051,33360805,-465.0
1052,33381805,-298.4
1053,33402805,-131.7
1054,33423805,35.0
1055,33444805,201.6
1056,33465805,368.3
1057,33485805,-465.1
1058,33506805,-298.4
1059,33527805,-131.8
1060,33548805,34.9
1061,33569805,201.6
1062,33590805,368.2
1063,33610805,-465.1
1064,33631805,-298.5
1065,33652805,-131.8
1066,33673805,34.9
1067,33694805,201.5
1068,33715805,368.2
1069,33735805,-465.2
1070,33756805,-298.5
1071,33777805,-131.8
1072,33798805,34.8
1073,33819805,201.5
1074,33840805,368.1
1075,33860805,-465.2
1076,33881805,-298.5
1077,33902805,-131.9
1078,33923805,34.8
1079,33944805,201.4
1080,33965805,368.1
1081,33985805,-465.3
1082,34006805,-298.6
1083,34027805,-131.9
1084,34048805,34.7
1085,34069805,201.4
1086,34090805,368.0
1087,34110805,-465.3
1088,34131805,-298.6
1089,34152805,-132.0
1090,34173805,34.7
1091,34194805,201.3
1092,34215805,368.0
1093,34235805,-465.3
1094,34256805,-298.7
1095,34277805,-132.0
1096,34298805,34.6
1097,34319805,201.3
1098,34340805,368.0
1099,34360805,-465.4
1100,34381805,-298.7
1101,34402805,-132.1
1102,34423805,34.6
1103,34444805,201.3
1104,34465805,367.9
1105,34485805,-465.4
1106,34506805,-298.8
1107,34527805,-132.1
1108,34548805,34.5
1109,34569805,201.2
1110,34590805,367.9
1111,34610805,-465.5
1112,34631805,-298.8
1113,34652805,-132.2
1114,34673805,34.5
1115,34694805,201.2
1116,34715805,367.8
1117,34735805,-465.5
1118,34756805,-298.9
1119,34777805,-132.2
1120,34798805,34.5
1121,34819805,201.1
1122,34840805,367.8
1123,34860805,-465.6
1124,34881805,-298.9
1125,34902805,-132.2
1126,34923805,34.4
1127,34944805,201.1
1128,34965805,367.7
1129,34985805,-465.6
1130,35006805,-299.0
1131,35027805,-132.3
1132,35048805,34.4
1133,35069805,201.0
1134,35090805,367.7
1135,35110805,-465.7
1136,35131805,-299.0
1137,35152805,-132.3
1138,35173805,34.3
1139,35194805,201.0
1140,35215805,367.6
1141,35235805,-465.7
1142,35256805,-299.0
1143,35277805,-132.4
1144,35298805,34.3
1145,35319805,200.9
1146,35340805,367.6
1147,35360805,-465.7
1148,35381805,-299.1
1149,35402805,-132.4
1150,35423805,34.2
1151,35444805,200.9
1152,35465805,367.5
1153,35485805,-465.8
1154,35506805,-299.1
1155,35527805,-132.5
1156,35548805,34.2
1157,35569805,200.8
1158,35590805,367.5
1159,35610805,-465.8
1160,35631805,-299.2
1161,35652805,-132.5
1162,35673805,34.1
1163,35694805,200.8
1164,35714822,-615.5
1165,35735805,-465.9
1166,35756805,-299.2
1167,35777805,-132.6
1168,35798805,34.1
1169,35819805,200.8
1170,35840805,367.4
1171,35860805,-465.9
1172,35881805,-299.3
1173,35902805,-132.6
1174,35923805,34.1
1175,35944805,200.7
1176,35965805,367.4
1177,35985805,-466.0
1178,36006805,-299.3
1179,36027805,-132.7
1180,36048805,34.0
1181,36069805,200.7
1182,36090805,367.3
1183,36110805,-466.0
1184,36131805,-299.4
1185,36152805,-132.7
1186,36173805,34.0
1187,36194805,200.6
1188,36215805,367.3
1189,36235805,-466.1
1190,36256805,-299.4
1191,36277805,-132.7
1192,36298805,33.9
1193,36319805,200.6
1194,36340805,367.2
1195,36360805,-466.1
1196,36381805,-299.4
1197,36402805,-132.8
1198,36423805,33.9
1199,36444805,200.5
1200,36465805,367.2
1201,36485805,-466.2
1202,36506805,-299.5
1203,36527805,-132.8
1204,36548805,33.8
1205,36569805,200.5
1206,36590805,367.1
1207,36610805,-466.2
1208,36631805,-299.5
1209,36652805,-132.9
1210,36673805,33.8
1211,36694805,200.4
1212,36715805,367.1
1213,36735805,-466.2
1214,36756805,-299.6
1215,36777805,-132.9
1216,36798805,33.7
1217,36819805,200.4
1218,36840805,367.1
1219,36860805,-466.3
1220,36881805,-299.6
1221,36902805,-133.0
1222,36923805,33.7
1223,36944805,200.4
1224,36965805,367.0
1225,36985805,-466.3
1226,37006805,-299.7
1227,37027805,-133.0
1228,37048805,33.6
1229,37069805,200.3
1230,37090805,367.0
1231,37110805,-466.4
1232,37131805,-299.7
1233,37152805,-133.1
1234,37173805,33.6
1235,37194805,200.3
1236,37215805,366.9
1237,37235805,-466.4
1238,37256805,-299.8
1239,37277805,-133.1
1240,37298805,33.6
1241,37319805,200.2
1242,37340805,366.9
1243,37360805,-466.5
1244,37381805,-299.8
1245,37402805,-133.1
1246,37423805,33.5
1247,37444805,200.2
1248,37465805,366.8
1249,37485805,-466.5
1250,37506805,-299.9
1251,37527805,-133.2
1252,37548805,33.5
1253,37569805,200.1
1254,37590805,366.8
1255,37610805,-466.6
1256,37631805,-299.9
1257,37652805,-133.2
1258,37673805,33.4
1259,37694805,200.1
1260,37715805,366.7
1261,37735805,-466.6
1262,37756805,-299.9
1263,37777805,-133.3
1264,37798805,33.4
1265,37819805,200.0
1266,37840805,366.7
1267,37860805,-466.6
1268,37881805,-300.0
1269,37902805,-133.3
1270,37923805,33.3
1271,37944805,200.0
1272,37965805,366.7
1273,37985805,-466.7
1274,38006805,-300.0
1275,38027805,-133.4
1276,38048805,33.3
1277,38069805,199.9
1278,38090805,366.6
1279,38110805,-466.7
1280,38131805,-300.1
1281,38152805,-133.4
1282,38173805,33.2
1283,38194805,199.9
