# START - collecting
# STOP
# ---- jitter result ----
# ticks   = 6659
# period  = 15625.004 us/tick
# bpm     = 160.000
# sigma_t = 342.984 us
# k,timestamp_us,residual_us
638,19390804,-444.6
639,19406804,-69.6
640,19422804,305.4
641,19437804,-319.6
642,19453804,55.4
643,19468804,-569.6
644,19484804,-194.6
645,19500804,180.4
646,19515804,-444.6
647,19531804,-69.6
648,19547804,305.4
649,19562804,-319.6
650,19578804,55.3
651,19593800,-573.7
652,19609804,-194.7
653,19625804,180.3
654,19640804,-444.7
655,19656804,-69.7
656,19672804,305.3
657,19687804,-319.7
658,19703804,55.3
659,19719804,430.3
660,19734804,-194.7
661,19750804,180.3
662,19765804,-444.7
663,19781804,-69.7
664,19797804,305.3
665,19812804,-319.7
666,19828804,55.3
667,19843812,-561.7
668,19859804,-194.7
669,19875804,180.3
670,19890804,-444.7
671,19906804,-69.7
672,19922804,305.3
673,19937804,-319.7
674,19953804,55.3
675,19969804,430.2
676,19984804,-194.8
677,20000804,180.2
678,20015804,-444.8
679,20031804,-69.8
680,20047804,305.2
681,20062804,-319.8
682,20078804,55.2
683,20094804,430.2
684,20109804,-194.8
685,20125804,180.2
686,20140804,-444.8
687,20156804,-69.8
688,20172804,305.2
689,20187804,-319.8
690,20203804,55.2
691,20219804,430.2
692,20234804,-194.8
693,20250804,180.2
694,20265804,-444.8
695,20281804,-69.8
696,20297804,305.2
697,20312804,-319.8
698,20328804,55.2
699,20344804,430.2
700,20359804,-194.8
701,20375804,180.1
702,20390804,-444.9
703,20406804,-69.9
704,20422804,305.1
705,20437804,-319.9
706,20453804,55.1
707,20468800,-573.9
708,20484804,-194.9
709,20500804,180.1
710,20515804,-444.9
711,20531804,-69.9
712,20547804,305.1
713,20562804,-319.9
714,20578804,55.1
715,20594804,430.1
716,20609804,-194.9
717,20625804,180.1
718,20640804,-444.9
719,20656804,-69.9
720,20672804,305.1
721,20687804,-319.9
722,20703804,55.1
723,20719804,430.1
724,20734804,-194.9
725,20750804,180.1
726,20765804,-445.0
727,20781804,-70.0
728,20797804,305.0
729,20812804,-320.0
730,20828804,55.0
731,20843812,-562.0
732,20859804,-195.0
733,20875804,180.0
734,20890804,-445.0
735,20906804,-70.0
736,20922804,305.0
737,20937804,-320.0
738,20953804,55.0
739,20969804,430.0
740,20984804,-195.0
741,21000804,180.0
742,21015804,-445.0
743,21031804,-70.0
744,21047804,305.0
745,21062804,-320.0
746,21078804,55.0
747,21094804,430.0
748,21109804,-195.0
749,21125804,180.0
750,21140804,-445.0
751,21156804,-70.0
752,21171804,-695.1
753,21187804,-320.1
754,21203804,54.9
755,21218804,-570.1
756,21234804,-195.1
757,21250804,179.9
758,21265804,-445.1
759,21281804,-70.1
760,21297804,304.9
761,21312804,-320.1
762,21328804,54.9
763,21343804,-570.1
764,21359804,-195.1
765,21375804,179.9
766,21390804,-445.1
767,21406804,-70.1
768,21422804,304.9
769,21437804,-320.1
770,21453804,54.9
771,21469804,429.9
772,21484804,-195.1
773,21500804,179.9
774,21515804,-445.1
775,21531804,-70.1
776,21547804,304.9
777,21562804,-320.1
778,21578804,54.8
779,21594804,429.8
780,21609804,-195.2
781,21625804,179.8
782,21640804,-445.2
783,21656804,-70.2
784,21672804,304.8
785,21687804,-320.2
786,21703804,54.8
787,21719804,429.8
788,21734804,-195.2
789,21750804,179.8
790,21765804,-445.2
791,21781804,-70.2
792,21796803,-696.2
793,21812804,-320.2
794,21828804,54.8
795,21843804,-570.2
796,21859804,-195.2
797,21875804,179.8
798,21890804,-445.2
799,21906804,-70.2
800,21922804,304.8
801,21937804,-320.2
802,21953804,54.8
803,21968800,-574.3
804,21984804,-195.3
805,22000804,179.7
806,22015804,-445.3
807,22031804,-70.3
808,22047804,304.7
809,22062804,-320.3
810,22078804,54.7
811,22094804,429.7
812,22109804,-195.3
813,22125804,179.7
814,22140804,-445.3
815,22156804,-70.3
816,22172804,304.7
817,22187804,-320.3
818,22203804,54.7
819,22218800,-574.3
820,22234804,-195.3
821,22250804,179.7
822,22265804,-445.3
823,22281804,-70.3
824,22297804,304.7
825,22312804,-320.3
826,22328804,54.7
827,22343813,-561.3
828,22359804,-195.3
829,22375804,179.6
830,22390804,-445.4
831,22406804,-70.4
832,22422804,304.6
833,22437804,-320.4
834,22453804,54.6
835,22469804,429.6
836,22484804,-195.4
837,22500804,179.6
838,22515804,-445.4
839,22531804,-70.4
840,22547804,304.6
841,22562804,-320.4
842,22578804,54.6
843,22594804,429.6
844,22609804,-195.4
845,22625804,179.6
846,22640804,-445.4
847,22656804,-70.4
848,22672804,304.6
849,22687804,-320.4
850,22703804,54.6
851,22719804,429.6
852,22734804,-195.4
853,22750804,179.6
854,22765804,-445.4
855,22781804,-70.5
856,22797804,304.5
857,22812804,-320.5
858,22828804,54.5
859,22843803,-571.5
860,22859804,-195.5
861,22875804,179.5
862,22890804,-445.5
863,22906804,-70.5
864,22922804,304.5
865,22937804,-320.5
866,22953804,54.5
867,22969804,429.5
868,22984804,-195.5
869,23000804,179.5
870,23015804,-445.5
871,23031804,-70.5
872,23047804,304.5
873,23062804,-320.5
874,23078804,54.5
875,23093812,-562.5
876,23109804,-195.5
877,23125804,179.5
878,23140804,-445.5
879,23156804,-70.5
880,23172804,304.4
881,23187804,-320.6
882,23203804,54.4
883,23219804,429.4
884,23234804,-195.6
885,23250804,179.4
886,23265804,-445.6
887,23281804,-70.6
888,23297804,304.4
889,23312804,-320.6
890,23328804,54.4
891,23344804,429.4
892,23359804,-195.6
893,23375804,179.4
894,23390804,-445.6
895,23406804,-70.6
896,23422804,304.4
897,23437804,-320.6
898,23453804,54.4
899,23469804,429.4
900,23484804,-195.6
901,23500804,179.4
902,23515804,-445.6
903,23531804,-70.6
904,23547804,304.4
905,23562804,-320.6
906,23578804,54.3
907,23594804,429.3
908,23609804,-195.7
909,23625804,179.3
910,23640804,-445.7
911,23656804,-70.7
912,23672804,304.3
913,23687804,-320.7
914,23703804,54.3
915,23719804,429.3
916,23734804,-195.7
917,23750804,179.3
918,23765804,-445.7
919,23781804,-70.7
920,23797804,304.3
921,23812804,-320.7
922,23828804,54.3
923,23844804,429.3
924,23859804,-195.7
925,23875804,179.3
926,23890804,-445.7
927,23906804,-70.7
928,23922804,304.3
929,23937804,-320.7
930,23953804,54.3
931,23968812,-562.8
932,23984804,-195.8
933,24000804,179.2
934,24015804,-445.8
935,24031804,-70.8
936,24047804,304.2
937,24062804,-320.8
938,24078804,54.2
939,24094804,429.2
940,24109804,-195.8
941,24125804,179.2
942,24140804,-445.8
943,24156804,-70.8
944,24172804,304.2
945,24187804,-320.8
946,24203804,54.2
947,24219804,429.2
948,24234804,-195.8
949,24250804,179.2
950,24265804,-445.8
951,24281804,-70.8
952,24297804,304.2
953,24312804,-320.8
954,24328804,54.2
955,24344804,429.2
956,24359804,-195.8
957,24375804,179.1
958,24390804,-445.9
959,24406804,-70.9
960,24422804,304.1
961,24437804,-320.9
962,24453804,54.1
963,24469804,429.1
964,24484804,-195.9
965,24500804,179.1
966,24515804,-445.9
967,24531804,-70.9
968,24547804,304.1
969,24562804,-320.9
970,24578804,54.1
971,24593810,-564.9
972,24609804,-195.9
973,24625804,179.1
974,24640804,-445.9
975,24656804,-70.9
976,24672804,304.1
977,24687804,-320.9
978,24703804,54.1
979,24719804,429.1
980,24734804,-195.9
981,24750804,179.1
982,24765804,-445.9
983,24781804,-71.0
984,24797804,304.0
985,24812804,-321.0
986,24828804,54.0
987,24844804,429.0
988,24859804,-196.0
989,24875804,179.0
990,24890804,-446.0
991,24906804,-71.0
992,24922804,304.0
993,24937804,-321.0
994,24953804,54.0
995,24969804,429.0
996,24984804,-196.0
997,25000804,179.0
998,25015804,-446.0
999,25031804,-71.0
1000,25047804,304.0
1001,25062804,-321.0
1002,25078804,54.0
1003,25093810,-565.0
1004,25109804,-196.0
1005,25125804,179.0
1006,25140804,-446.0
1007,25156804,-71.0
1008,25172804,303.9
1009,25187804,-321.1
1010,25203804,53.9
1011,25219804,428.9
1012,25234804,-196.1
1013,25250804,178.9
1014,25265804,-446.1
1015,25281804,-71.1
1016,25297804,303.9
1017,25312804,-321.1
1018,25328804,53.9
1019,25344804,428.9
1020,25359804,-196.1
1021,25375804,178.9
1022,25390804,-446.1
1023,25406804,-71.1
1024,25421813,-687.1
1025,25437804,-321.1
1026,25453804,53.9
1027,25469804,428.9
1028,25484804,-196.1
1029,25500804,178.9
1030,25515804,-446.1
1031,25531804,-71.1
1032,25547804,303.9
1033,25562804,-321.1
1034,25578804,53.8
1035,25593812,-563.2
1036,25609804,-196.2
1037,25625804,178.8
1038,25640804,-446.2
1039,25656804,-71.2
1040,25672804,303.8
1041,25687804,-321.2
1042,25703804,53.8
1043,25718804,-571.2
1044,25734804,-196.2
1045,25750804,178.8
1046,25765804,-446.2
1047,25781804,-71.2
1048,25797804,303.8
1049,25812804,-321.2
1050,25828804,53.8
1051,25844804,428.8
1052,25859804,-196.2
1053,25875804,178.8
1054,25890804,-446.2
1055,25906804,-71.2
1056,25922804,303.8
1057,25937804,-321.2
1058,25953804,53.8
1059,25969804,428.7
1060,25984804,-196.3
1061,26000804,178.7
1062,26015804,-446.3
1063,26031804,-71.3
1064,26047804,303.7
1065,26062804,-321.3
1066,26078804,53.7
1067,26094804,428.7
1068,26109804,-196.3
1069,26125804,178.7
1070,26140804,-446.3
1071,26156804,-71.3
1072,26172804,303.7
1073,26187804,-321.3
1074,26203804,53.7
1075,26219804,428.7
1076,26234804,-196.3
1077,26250804,178.7
1078,26265804,-446.3
1079,26281804,-71.3
1080,26297804,303.7
1081,26312804,-321.3
1082,26328804,53.7
1083,26343800,-575.3
1084,26359804,-196.3
1085,26375804,178.6
1086,26390804,-446.4
1087,26406804,-71.4
1088,26422804,303.6
1089,26437804,-321.4
1090,26453804,53.6
1091,26469804,428.6
1092,26484804,-196.4
1093,26500804,178.6
1094,26515804,-446.4
1095,26531804,-71.4
1096,26547804,303.6
1097,26562804,-321.4
1098,26578804,53.6
1099,26593807,-568.4
1100,26609804,-196.4
1101,26625804,178.6
1102,26640804,-446.4
1103,26656804,-71.4
1104,26672804,303.6
1105,26687804,-321.4
1106,26703804,53.6
1107,26719804,428.6
1108,26734804,-196.4
1109,26750804,178.6
1110,26765804,-446.4
1111,26781804,-71.5
1112,26796812,-688.5
1113,26812804,-321.5
1114,26828804,53.5
1115,26843807,-568.5
1116,26859804,-196.5
1117,26875804,178.5
1118,26890804,-446.5
1119,26906804,-71.5
1120,26921804,-696.5
1121,26937804,-321.5
1122,26953804,53.5
1123,26968804,-571.5
1124,26984804,-196.5
1125,27000804,178.5
1126,27015804,-446.5
1127,27031804,-71.5
1128,27047804,303.5
1129,27062804,-321.5
1130,27078804,53.5
1131,27093800,-575.5
1132,27109804,-196.5
1133,27125804,178.5
1134,27140804,-446.5
1135,27156804,-71.5
1136,27172804,303.4
1137,27187804,-321.6
1138,27203804,53.4
1139,27219804,428.4
1140,27234804,-196.6
1141,27250804,178.4
1142,27265804,-446.6
1143,27281804,-71.6
1144,27297804,303.4
1145,27312804,-321.6
1146,27328804,53.4
1147,27343810,-565.6
1148,27359804,-196.6
1149,27375804,178.4
1150,27390804,-446.6
1151,27406804,-71.6
1152,27421812,-688.6
1153,27437804,-321.6
1154,27453804,53.4
1155,27468802,-573.6
1156,27484804,-196.6
1157,27500804,178.4
1158,27515804,-446.6
1159,27531804,-71.6
1160,27546804,-696.6
1161,27562804,-321.6
1162,27578804,53.3
1163,27593804,-571.7
1164,27609804,-196.7
1165,27625804,178.3
1166,27640804,-446.7
1167,27656804,-71.7
1168,27671805,-695.7
1169,27687804,-321.7
1170,27703804,53.3
1171,27718804,-571.7
1172,27734804,-196.7
1173,27750804,178.3
1174,27765804,-446.7
1175,27781804,-71.7
1176,27797804,303.3
1177,27812804,-321.7
1178,27828804,53.3
1179,27844804,428.3
1180,27859804,-196.7
1181,27875804,178.3
1182,27890804,-446.7
1183,27906804,-71.7
1184,27921813,-687.7
1185,27937804,-321.7
1186,27953804,53.3
1187,27968804,-571.7
1188,27984804,-196.8
1189,28000804,178.2
1190,28015804,-446.8
1191,28031804,-71.8
1192,28047804,303.2
1193,28062804,-321.8
1194,28078804,53.2
1195,28094804,428.2
1196,28109804,-196.8
1197,28125804,178.2
1198,28140804,-446.8
1199,28156804,-71.8
1200,28172804,303.2
1201,28187804,-321.8
1202,28203804,53.2
1203,28219804,428.2
1204,28234804,-196.8
1205,28250804,178.2
1206,28265804,-446.8
1207,28281804,-71.8
1208,28297804,303.2
1209,28312804,-321.8
1210,28328804,53.2
1211,28344804,428.2
1212,28359804,-196.8
1213,28375804,178.1
1214,28390804,-446.9
1215,28406804,-71.9
1216,28422804,303.1
1217,28437804,-321.9
1218,28453804,53.1
1219,28468804,-571.9
1220,28484804,-196.9
1221,28500804,178.1
1222,28515804,-446.9
1223,28531804,-71.9
1224,28547804,303.1
1225,28562804,-321.9
1226,28578804,53.1
1227,28594804,428.1
1228,28609804,-196.9
1229,28625804,178.1
1230,28640804,-446.9
1231,28656804,-71.9
1232,28672804,303.1
1233,28687804,-321.9
1234,28703804,53.1
1235,28719804,428.1
1236,28734804,-196.9
1237,28750804,178.1
1238,28765804,-446.9
1239,28781804,-72.0
1240,28797804,303.0
1241,28812804,-322.0
1242,28828804,53.0
1243,28844804,428.0
1244,28859804,-197.0
1245,28875804,178.0
1246,28890804,-447.0
1247,28906804,-72.0
1248,28922804,303.0
1249,28937804,-322.0
1250,28953804,53.0
1251,28969804,428.0
1252,28984804,-197.0
1253,29000804,178.0
1254,29015804,-447.0
1255,29031804,-72.0
1256,29047804,303.0
1257,29062804,-322.0
1258,29078804,53.0
1259,29094804,428.0
1260,29109804,-197.0
1261,29125804,178.0
1262,29140804,-447.0
1263,29156804,-72.0
1264,29172804,302.9
1265,29187804,-322.1
1266,29203804,52.9
1267,29219804,427.9
1268,29234804,-197.1
1269,29250804,177.9
1270,29265804,-447.1
1271,29281804,-72.1
1272,29297804,302.9
1273,29312804,-322.1
1274,29328804,52.9
1275,29344804,427.9
1276,29359804,-197.1
