# START - collecting
# STOP
# ---- jitter result ----
# ticks   = 5550
# period  = 31250.069 us/tick
# bpm     = 80.000
# sigma_t = 295.335 us
# k,timestamp_us,residual_us
517,21533805,-69.2
518,21564805,-319.2
519,21596805,430.7
520,21627805,180.6
521,21658805,-69.4
522,21689805,-319.5
523,21721805,430.4
524,21752805,180.4
525,21783805,-69.7
526,21814805,-319.8
527,21846805,430.1
528,21877805,180.1
529,21908805,-70.0
530,21939805,-320.1
531,21971805,429.9
532,22002805,179.8
533,22033805,-70.3
534,22064805,-320.3
535,22096805,429.6
536,22127805,179.5
537,22158805,-70.5
538,22189805,-320.6
539,22221805,429.3
540,22252805,179.2
541,22283805,-70.8
542,22314805,-320.9
543,22346805,429.0
544,22377805,179.0
545,22408805,-71.1
546,22439805,-321.2
547,22471805,428.8
548,22502805,178.7
549,22533805,-71.4
550,22564805,-321.5
551,22595808,-568.5
552,22627805,178.4
553,22658805,-71.7
554,22689805,-321.7
555,22720802,-574.8
556,22752805,178.1
557,22783805,-71.9
558,22814805,-322.0
559,22846805,427.9
560,22877805,177.9
561,22908805,-72.2
562,22939807,-320.3
563,22971805,427.6
564,23002805,177.6
565,23033805,-72.5
566,23064805,-322.6
567,23095805,-572.6
568,23127805,177.3
569,23158805,-72.8
570,23189805,-322.8
571,23220809,-568.9
572,23252805,177.0
573,23283805,-73.0
574,23314805,-323.1
575,23345821,-557.2
576,23377805,176.7
577,23408805,-73.3
578,23439805,-323.4
579,23470805,-573.5
580,23502805,176.5
581,23533805,-73.6
582,23564805,-323.7
583,23596805,426.3
584,23627805,176.2
585,23658805,-73.9
586,23689805,-323.9
587,23721805,426.0
588,23752805,175.9
589,23783805,-74.2
590,23814805,-324.2
591,23846805,425.7
592,23877805,175.6
593,23908805,-74.4
594,23939805,-324.5
595,23971805,425.4
596,24002805,175.4
597,24033805,-74.7
598,24064805,-324.8
599,24096805,425.1
600,24127805,175.1
601,24158805,-75.0
602,24189805,-325.1
603,24220805,-575.1
604,24252805,174.8
605,24283805,-75.3
606,24314805,-325.3
607,24346805,424.6
608,24377805,174.5
609,24408805,-75.5
610,24439805,-325.6
611,24471805,424.3
612,24502805,174.2
613,24533805,-75.8
614,24564805,-325.9
615,24596805,424.0
616,24627805,174.0
617,24658805,-76.1
618,24689805,-326.2
619,24721805,423.8
620,24752805,173.7
621,24783805,-76.4
622,24814808,-323.4
623,24846805,423.5
624,24877805,173.4
625,24908805,-76.7
626,24939805,-326.7
627,24971805,423.2
628,25002805,173.1
629,25033805,-76.9
630,25064805,-327.0
631,25096805,422.9
632,25127805,172.9
633,25158805,-77.2
634,25189805,-327.3
635,25221805,422.7
636,25252805,172.6
637,25283805,-77.5
638,25314805,-327.6
639,25346805,422.4
640,25377805,172.3
641,25408805,-77.8
642,25439805,-327.8
643,25471805,422.1
644,25502805,172.0
645,25533805,-78.0
646,25564805,-328.1
647,25596805,421.8
648,25627805,171.7
649,25658805,-78.3
650,25689805,-328.4
651,25721805,421.5
652,25752805,171.5
653,25783805,-78.6
654,25814805,-328.7
655,25846805,421.3
656,25877805,171.2
657,25908805,-78.9
658,25939805,-328.9
659,25971805,421.0
660,26002805,170.9
661,26033805,-79.2
662,26064805,-329.2
663,26096805,420.7
664,26127805,170.6
665,26158805,-79.4
666,26189805,-329.5
667,26221805,420.4
668,26252805,170.4
669,26283805,-79.7
670,26314805,-329.8
671,26346805,420.2
672,26377805,170.1
673,26408805,-80.0
674,26439805,-330.1
675,26471805,419.9
676,26502805,169.8
677,26533805,-80.3
678,26564805,-330.3
679,26596805,419.6
680,26627805,169.5
681,26658805,-80.5
682,26689805,-330.6
683,26721805,419.3
684,26752805,169.3
685,26783805,-80.8
686,26814805,-330.9
687,26846805,419.0
688,26877805,169.0
689,26908805,-81.1
690,26939805,-331.2
691,26971805,418.8
692,27002805,168.7
693,27033805,-81.4
694,27064805,-331.4
695,27096805,418.5
696,27127805,168.4
697,27158805,-81.7
698,27189805,-331.7
699,27221805,418.2
700,27252805,168.1
701,27283805,-81.9
702,27314805,-332.0
703,27346805,417.9
704,27377805,167.9
705,27408805,-82.2
706,27439805,-332.3
707,27471805,417.7
708,27502805,167.6
709,27533805,-82.5
710,27564805,-332.6
711,27596805,417.4
712,27627805,167.3
713,27658805,-82.8
714,27689805,-332.8
715,27721805,417.1
716,27752805,167.0
717,27783805,-83.0
718,27814805,-333.1
719,27846805,416.8
720,27877805,166.8
721,27908805,-83.3
722,27939805,-333.4
723,27971805,416.5
724,28002805,166.5
725,28033805,-83.6
726,28064805,-333.7
727,28096805,416.3
728,28127805,166.2
729,28158805,-83.9
730,28189805,-333.9
731,28221805,416.0
732,28252805,165.9
733,28283805,-84.1
734,28314805,-334.2
735,28346805,415.7
736,28377805,165.6
737,28408805,-84.4
738,28439805,-334.5
739,28471805,415.4
740,28502805,165.4
741,28533805,-84.7
742,28564805,-334.8
743,28596805,415.2
744,28627805,165.1
745,28658805,-85.0
746,28689805,-335.1
747,28721805,414.9
748,28752805,164.8
749,28783805,-85.3
750,28814805,-335.3
751,28846805,414.6
752,28877805,164.5
753,28908805,-85.5
754,28939805,-335.6
755,28971805,414.3
756,29002805,164.3
757,29033805,-85.8
758,29064805,-335.9
759,29096805,414.0
760,29127805,164.0
761,29158805,-86.1
762,29189805,-336.2
763,29221805,413.8
764,29252805,163.7
765,29283805,-86.4
766,29314805,-336.4
767,29345805,-586.5
768,29377805,163.4
769,29408805,-86.6
770,29439805,-336.7
771,29471805,413.2
772,29502805,163.1
773,29533805,-86.9
774,29564805,-337.0
775,29595805,-587.1
776,29627805,162.9
777,29658805,-87.2
778,29689805,-337.3
779,29720805,-587.3
780,29752805,162.6
781,29783805,-87.5
782,29814805,-337.5
783,29845805,-587.6
784,29877805,162.3
785,29908805,-87.8
786,29939805,-337.8
787,29970805,-587.9
788,30002805,162.0
789,30033805,-88.0
790,30064805,-338.1
791,30095805,-588.2
792,30127805,161.8
793,30158805,-88.3
794,30189805,-338.4
795,30220805,-588.5
796,30252805,161.5
797,30283805,-88.6
798,30314805,-338.7
799,30345806,-587.7
800,30377805,161.2
801,30408805,-88.9
802,30439805,-338.9
803,30470803,-591.0
804,30502805,160.9
805,30533805,-89.1
806,30564805,-339.2
807,30595807,-587.3
808,30627805,160.6
809,30658805,-89.4
810,30689805,-339.5
811,30720805,-589.6
812,30752805,160.4
813,30783805,-89.7
814,30814805,-339.8
815,30845805,-589.8
816,30877805,160.1
817,30908805,-90.0
818,30939805,-340.0
819,30970805,-590.1
820,31002805,159.8
821,31033805,-90.3
822,31064805,-340.3
823,31095805,-590.4
824,31127805,159.5
825,31158805,-90.5
826,31189805,-340.6
827,31220805,-590.7
828,31252805,159.3
829,31283805,-90.8
830,31314805,-340.9
831,31345805,-590.9
832,31377805,159.0
833,31408805,-91.1
834,31439805,-341.2
835,31470805,-591.2
836,31502805,158.7
837,31533805,-91.4
838,31564805,-341.4
839,31595807,-589.5
840,31627805,158.4
841,31658805,-91.6
842,31689805,-341.7
843,31720808,-588.8
844,31752805,158.1
845,31783805,-91.9
846,31814805,-342.0
847,31846805,407.9
848,31877805,157.9
849,31908805,-92.2
850,31939805,-342.3
851,31970806,-591.3
852,32002805,157.6
853,32033805,-92.5
854,32064805,-342.5
855,32096805,407.4
856,32127805,157.3
857,32158805,-92.8
858,32189805,-342.8
859,32221805,407.1
860,32252805,157.0
861,32283805,-93.0
862,32314805,-343.1
863,32346805,406.8
864,32377805,156.8
865,32408805,-93.3
866,32439805,-343.4
867,32471805,406.6
868,32502805,156.5
869,32533805,-93.6
870,32564805,-343.7
871,32596805,406.3
872,32627805,156.2
873,32658805,-93.9
874,32689805,-343.9
875,32721805,406.0
876,32752805,155.9
877,32783805,-94.1
878,32814805,-344.2
879,32846805,405.7
880,32877805,155.7
881,32908805,-94.4
882,32939805,-344.5
883,32971805,405.4
884,33002805,155.4
885,33033805,-94.7
886,33064805,-344.8
887,33096805,405.2
888,33127805,155.1
889,33158805,-95.0
890,33189805,-345.0
891,33220805,-595.1
892,33252805,154.8
893,33283805,-95.3
894,33314805,-345.3
895,33346805,404.6
896,33377805,154.5
897,33408805,-95.5
898,33439805,-345.6
899,33470800,-600.7
900,33502805,154.3
901,33533805,-95.8
902,33564805,-345.9
903,33596805,404.1
904,33627805,154.0
905,33658805,-96.1
906,33689805,-346.2
907,33721805,403.8
908,33752805,153.7
909,33783805,-96.4
910,33814805,-346.4
911,33846805,403.5
912,33877805,153.4
913,33908805,-96.6
914,33939805,-346.7
915,33971805,403.2
916,34002805,153.2
917,34033805,-96.9
918,34064805,-347.0
919,34096805,402.9
920,34127805,152.9
921,34158805,-97.2
922,34189805,-347.3
923,34221805,402.7
924,34252805,152.6
925,34283805,-97.5
926,34315805,652.5
927,34346805,402.4
928,34377805,152.3
929,34408805,-97.7
930,34439805,-347.8
931,34471805,402.1
932,34502805,152.0
933,34533805,-98.0
934,34564805,-348.1
935,34596805,401.8
936,34627805,151.8
937,34658805,-98.3
938,34689805,-348.4
939,34721805,401.6
940,34752805,151.5
941,34783805,-98.6
942,34814805,-348.7
943,34846805,401.3
944,34877805,151.2
945,34908805,-98.9
946,34939805,-348.9
947,34971805,401.0
948,35002805,150.9
949,35033805,-99.1
950,35064805,-349.2
951,35096805,400.7
952,35127805,150.7
953,35158805,-99.4
954,35189805,-349.5
955,35221805,400.4
956,35252805,150.4
957,35283805,-99.7
958,35314805,-349.8
959,35346805,400.2
960,35377805,150.1
961,35408805,-100.0
962,35439805,-350.0
963,35471805,399.9
964,35502805,149.8
965,35533805,-100.2
966,35564805,-350.3
967,35596805,399.6
968,35627805,149.5
969,35658805,-100.5
970,35689805,-350.6
971,35721805,399.3
972,35752805,149.3
973,35783805,-100.8
974,35814805,-350.9
975,35846805,399.1
976,35877805,149.0
977,35908805,-101.1
978,35939805,-351.1
979,35971805,398.8
980,36002805,148.7
981,36033805,-101.4
982,36064805,-351.4
983,36096805,398.5
984,36127805,148.4
985,36158805,-101.6
986,36189805,-351.7
987,36221805,398.2
988,36252805,148.2
989,36283805,-101.9
990,36314805,-352.0
991,36345805,-602.1
992,36377805,147.9
993,36408805,-102.2
994,36439805,-352.3
995,36471805,397.7
996,36502805,147.6
997,36533805,-102.5
998,36564805,-352.5
999,36596805,397.4
1000,36627805,147.3
1001,36658805,-102.7
1002,36689805,-352.8
1003,36721805,397.1
1004,36752805,147.0
1005,36783805,-103.0
1006,36814805,-353.1
1007,36846805,396.8
1008,36877805,146.8
1009,36908805,-103.3
1010,36939805,-353.4
1011,36970811,-597.4
1012,37002805,146.5
1013,37033805,-103.6
1014,37064805,-353.6
1015,37095805,-603.7
1016,37127805,146.2
1017,37158805,-103.9
1018,37189805,-353.9
1019,37221805,396.0
1020,37252805,145.9
1021,37283805,-104.1
1022,37314805,-354.2
1023,37346805,395.7
1024,37377805,145.7
1025,37408805,-104.4
1026,37439805,-354.5
1027,37471805,395.5
1028,37502805,145.4
1029,37533805,-104.7
1030,37564805,-354.8
1031,37596805,395.2
1032,37627805,145.1
1033,37658805,-105.0
1034,37689805,-355.0
1035,37720807,-603.1
1036,37752805,144.8
1037,37783805,-105.2
1038,37814805,-355.3
1039,37845822,-588.4
1040,37877805,144.5
1041,37908805,-105.5
1042,37939805,-355.6
1043,37971805,394.3
1044,38002805,144.3
1045,38033805,-105.8
1046,38064805,-355.9
1047,38095813,-597.9
1048,38127805,144.0
1049,38158805,-106.1
1050,38189805,-356.1
1051,38221805,393.8
1052,38252805,143.7
1053,38283805,-106.4
1054,38314805,-356.4
1055,38346805,393.5
1056,38377805,143.4
1057,38408805,-106.6
1058,38439805,-356.7
1059,38470811,-600.8
1060,38502805,143.2
1061,38533805,-106.9
1062,38564805,-357.0
1063,38596805,393.0
1064,38627805,142.9
1065,38658805,-107.2
1066,38689805,-357.3
1067,38721805,392.7
1068,38752805,142.6
1069,38783805,-107.5
1070,38814805,-357.5
1071,38846805,392.4
1072,38877805,142.3
1073,38908805,-107.7
1074,38939805,-357.8
1075,38971805,392.1
1076,39002805,142.1
1077,39033805,-108.0
1078,39064805,-358.1
1079,39096805,391.8
1080,39127805,141.8
1081,39158805,-108.3
1082,39189805,-358.4
1083,39221805,391.6
1084,39252805,141.5
1085,39283805,-108.6
1086,39314805,-358.6
1087,39345805,-608.7
1088,39377805,141.2
1089,39408805,-108.9
1090,39439805,-358.9
1091,39471805,391.0
1092,39502805,140.9
1093,39533805,-109.1
1094,39564805,-359.2
1095,39596805,390.7
1096,39627805,140.7
1097,39658805,-109.4
1098,39689805,-359.5
1099,39721805,390.5
1100,39752805,140.4
1101,39783805,-109.7
1102,39814805,-359.8
1103,39846805,390.2
1104,39877805,140.1
1105,39908805,-110.0
1106,39939805,-360.0
1107,39971805,389.9
1108,40002805,139.8
1109,40033805,-110.2
1110,40064805,-360.3
1111,40096805,389.6
1112,40127805,139.6
1113,40158805,-110.5
1114,40189805,-360.6
1115,40221805,389.3
1116,40252805,139.3
1117,40283805,-110.8
1118,40314805,-360.9
1119,40346805,389.1
1120,40377805,139.0
1121,40408805,-111.1
1122,40439810,-356.1
1123,40471805,388.8
1124,40502805,138.7
1125,40533805,-111.3
1126,40564805,-361.4
1127,40595813,-603.5
1128,40627805,138.4
1129,40658805,-111.6
1130,40689805,-361.7
1131,40720807,-609.8
1132,40752805,138.2
1133,40783805,-111.9
1134,40814805,-362.0
1135,40846805,388.0
1136,40877805,137.9
1137,40908805,-112.2
1138,40939805,-362.3
1139,40971805,387.7
1140,41002805,137.6
1141,41033805,-112.5
1142,41064805,-362.5
1143,41096805,387.4
1144,41127805,137.3
1145,41158805,-112.7
1146,41189805,-362.8
1147,41221805,387.1
1148,41252805,137.1
1149,41283805,-113.0
1150,41314805,-363.1
1151,41346805,386.8
1152,41377805,136.8
1153,41408805,-113.3
1154,41440805,636.6
1155,41471805,386.6
1156,41502805,136.5
1157,41533805,-113.6
1158,41564805,-363.6
1159,41596805,386.3
1160,41627805,136.2
1161,41658805,-113.8
1162,41689805,-363.9
1163,41721805,386.0
1164,41752805,135.9
1165,41783805,-114.1
1166,41814805,-364.2
1167,41846805,385.7
1168,41877805,135.7
1169,41908805,-114.4
1170,41939805,-364.5
1171,41971805,385.5
1172,42002805,135.4
1173,42033805,-114.7
1174,42064809,-360.7
1175,42096805,385.2
1176,42127805,135.1
1177,42158805,-115.0
1178,42189805,-365.0
1179,42221805,384.9
1180,42252805,134.8
1181,42283805,-115.2
1182,42314805,-365.3
1183,42345813,-607.4
1184,42377805,134.6
1185,42408805,-115.5
1186,42439805,-365.6
1187,42470811,-609.7
1188,42502805,134.3
1189,42533805,-115.8
1190,42564799,-371.9
1191,42596805,384.1
1192,42627805,134.0
1193,42658805,-116.1
1194,42690805,633.9
1195,42721805,383.8
1196,42752805,133.7
1197,42783805,-116.3
1198,42815805,633.6
1199,42846805,383.5
1200,42877805,133.4
1201,42908805,-116.6
1202,42939805,-366.7
1203,42970822,-599.8
1204,43002805,133.2
1205,43033805,-116.9
1206,43064805,-367.0
1207,43096805,383.0
1208,43127805,132.9
1209,43158805,-117.2
1210,43189805,-367.2
1211,43220811,-611.3
1212,43252805,132.6
1213,43283805,-117.5
1214,43314805,-367.5
1215,43346805,382.4
1216,43377805,132.3
1217,43408805,-117.7
1218,43439805,-367.8
1219,43471805,382.1
1220,43502805,132.1
1221,43533805,-118.0
1222,43564805,-368.1
1223,43596805,381.9
1224,43627805,131.8
1225,43658805,-118.3
1226,43689805,-368.4
1227,43721805,381.6
1228,43752805,131.5
1229,43783805,-118.6
1230,43814805,-368.6
1231,43846805,381.3
1232,43877805,131.2
1233,43908805,-118.8
1234,43939805,-368.9
1235,43971805,381.0
1236,44002805,130.9
1237,44033805,-119.1
1238,44064805,-369.2
1239,44096805,380.7
1240,44127805,130.7
1241,44158805,-119.4
1242,44189805,-369.5
1243,44221805,380.5
1244,44252805,130.4
1245,44283805,-119.7
1246,44314805,-369.7
1247,44346805,380.2
1248,44377805,130.1
1249,44408805,-120.0
1250,44439805,-370.0
1251,44471805,379.9
1252,44502805,129.8
1253,44533805,-120.2
1254,44564805,-370.3
1255,44596805,379.6
1256,44627805,129.6
1257,44658805,-120.5
1258,44689805,-370.6
1259,44721805,379.4
1260,44752805,129.3
1261,44783805,-120.8
1262,44814805,-370.9
1263,44846805,379.1
1264,44877805,129.0
1265,44908805,-121.1
1266,44940805,628.9
1267,44971805,378.8
1268,45002805,128.7
1269,45033805,-121.3
1270,45065805,628.6
1271,45096805,378.5
1272,45127805,128.5
1273,45158805,-121.6
1274,45189805,-371.7
1275,45221805,378.2
1276,45252805,128.2
1277,45283805,-121.9
1278,45314805,-372.0
1279,45346805,378.0
1280,45377805,127.9
1281,45408805,-122.2
1282,45439805,-372.2
1283,45471805,377.7
