t,vel,vel_ref,torque
5.124980816617608e-06,0.005367048550397158,0.0,0.0
0.0013588749861810356,-0.0010401004692539573,0.0,0.0
0.0023904169793240726,-0.0012696566991508007,0.0,0.0
0.003420374996494502,0.007260625250637531,0.0,0.0
0.006195208989083767,0.002279781037941575,0.0,0.0
0.0073219999903813004,0.007066777907311916,0.0,0.0
0.008253833977505565,-0.0075196875259280205,0.0,0.0
0.009265208995202556,-0.001802224898710847,0.0,0.0
0.010298374982085079,-0.006445364095270634,0.0,0.0
0.011502999986987561,-0.002503129653632641,0.0,0.0
0.012526083999546245,-0.0067412336356937885,0.0,0.0
0.013521374989068136,-0.004971106071025133,0.0,0.0
0.014553333981893957,0.0033969564829021692,0.0,0.001981863984838128
0.015649708977434784,-0.003456038422882557,0.0,0.001192342722788453
0.016740874998504296,0.009283782914280891,0.0,0.0011992378858849406
0.017832084005931392,0.009840836748480797,0.0,0.0017183347372338176
0.01895558400428854,0.01192213874310255,0.0,0.0011928982567042112
0.02005816699238494,-0.004880303516983986,0.0,0.002519552130252123
0.021241958980681375,-0.004063085652887821,0.0,0.0011925536673516035
0.022386583994375542,-0.012571942992508411,0.0,0.00198727217502892
0.023441958997864276,0.003103126073256135,0.0,0.003308683866634965
0.024537708988646045,0.006456676404923201,0.0,0.0023856002371758223
0.025739333999808878,0.010236691683530807,0.0,0.0011852843454107642
0.026858208992052823,0.002672583097591996,0.0,0.0015903660096228123
0.028031750000081956,0.00017604086315259337,0.0,0.002122611738741398
0.02914450000389479,0.004101949743926525,0.0,0.0007952136220410466
0.030350833985721692,-0.0014237061841413379,0.0,0.001846807193942368
0.03197650000220165,-0.003180571598932147,0.0,0.0017185027245432138
0.033155458979308605,-0.004535457119345665,0.0,0.0015901130391284823
0.034352166985627264,-0.005035377107560635,0.0,0.000795069441664964
0.03539787500631064,0.004013190045952797,0.0,0.0019879715982824564
0.03647279198048636,-0.0082787424325943,0.0,0.0017187028424814343
0.037665124982595444,-0.009084737859666348,0.0,0.0018531384412199259
0.03885266699944623,0.006708680186420679,0.0,0.003578455187380314
0.039914916997076944,0.004946713801473379,0.0,0.0023785626981407404
0.04107870897860266,-0.006841217167675495,0.0,0.0009237704216502607
0.04223745898343623,-0.0036713106092065573,0.0,0.0011983009753748775
0.043404833995737135,0.0030868034809827805,0.0,0.0017184066819027066
0.04454783399705775,-0.0022725523449480534,0.0,0.002385216299444437
0.04569974998594262,-0.01568063348531723,0.0,0.0021166284568607807
0.0468674169969745,-4.5354492613114417e-05,0.0,0.0023792104329913855
0.04806245898362249,-0.008654193952679634,0.0,0.0022505878005176783
0.0491524999961257,-0.000947250984609127,0.0,0.0015899678692221642
0.05021387498709373,0.012124148197472095,0.0,0.0031737536191940308
0.05181304199504666,-0.009376526810228825,0.0,0.0019824462942779064
0.05292308400385082,0.005440515466034412,0.0,0.0011926487786695361
0.05406799999764189,0.008750194683670998,0.0,0.0022507100366055965
0.055200250004418194,-0.00042284277151338756,0.0,0.0009294987539760768
0.056370874983258545,0.004227441269904375,0.0,0.0021160836331546307
0.057511249993694946,0.014231978915631771,0.0,0.0010578295914456248
0.05874354200204834,0.0015411283820867538,0.0,0.0011992970248684287
0.059869833989068866,0.0013350389199331403,0.0,0.0017184035386890173
0.06092741698375903,-0.008626648224890232,0.0,0.0013213156489655375
0.062040124990744516,-0.011278269812464714,0.0,0.0011924207210540771
0.06330041697947308,0.0013217745581641793,0.0,0.001981517532840371
0.06436041698907502,0.0005300621851347387,0.0,0.0015901681035757065
0.06551266700262204,-0.00021471521176863462,0.0,0.001987624214962125
0.06667962498613633,0.001732936012558639,0.0,0.001590185216628015
0.06779099997947924,0.0005219033919274807,0.0,0.0011926122242584825
0.06886404199758545,-0.00888783112168312,0.0,0.0011923860292881727
0.06994083398603834,0.004209074657410383,0.0,0.0010643338318914175
0.07181470899377018,-0.0013808574294671416,0.0,0.0010580843081697822
0.07317354198312387,0.016882576048374176,0.0,0.0014554433291777968
0.0744524170004297,0.001850261352956295,0.0,0.0018597806338220835
0.07655558400438167,0.0028776524122804403,0.0,0.0011928046587854624
0.07875941699603572,-0.000300415646051988,0.0,0.001724874833598733
0.08034575000056066,-0.0038457729388028383,0.0,0.0021161853801459074
0.08171366699389182,0.004604929126799107,0.0,0.0021227665711194277
0.08290316700004041,-0.0020154519006609917,0.0,0.0015901153674349189
0.08400541698210873,-0.004114099778234959,0.0,0.0034374562092125416
0.08508525000070222,0.003174543147906661,0.0,0.002911127172410488
0.08623575000092387,-0.0038161869160830975,0.0,0.0011867923894897103
0.08735562500078231,0.002564434427767992,0.0,0.0007951267180033028
0.08842245899722911,-0.008255280554294586,0.0,0.002519148401916027
0.08974491700064391,0.0068678343668580055,0.0,0.002250711666420102
0.09085649999906309,-0.0031479254830628633,0.0,0.0021162116900086403
0.09199037498910911,-0.002549039665609598,0.0,0.0007950308499857783
0.09312966698780656,0.009354175999760628,0.0,0.0021158182062208652
0.09423333400627598,-0.0008625747868791223,0.0,0.0014617869164794683
0.0953512919950299,0.0007055439637042582,0.0,0.0030458089895546436
0.09640662500169128,-0.0024153897538781166,0.0,0.0018531348323449492
0.09749975000158884,0.006173046305775642,0.0,0.0019879890605807304
0.09873266698559746,-0.008983737789094448,0.0,0.0017188809579238296
0.09980866700061597,0.007028011605143547,0.0,0.0009230838622897863
0.10085712498403154,-0.0076614986173808575,0.0,0.0018531406531110406
0.10192891699261963,0.0034816355910152197,0.0,0.0017184632597491145
0.10301399999298155,-0.012139360420405865,0.0,0.0010582607937976718
0.10410050000064075,-0.00658105593174696,0.0,0.0013213901547715068
0.10522691698861308,0.006409744266420603,0.0,0.001192759140394628
0.10635054198792204,0.015343022532761097,0.0,0.0013201433466747403
0.10739012499107048,0.005525190383195877,0.0,0.0006602599169127643
0.10849966699606739,0.0006178050534799695,0.0,0.0013276024255901575
0.10961041698465124,-0.013069821521639824,0.0,0.002384789986535907
0.11074849998112768,0.002256321720778942,0.0,0.001987819094210863
